blueWins,blueFirstBlood,blueKills,blueAssists,blueTotalExperience,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redKills,redAssists,redTotalExperience,redCSPerMin,redGoldPerMin,bluePredWinrate,redPredWinrate,blueAvgPickrate,redAvgPickrate,blueCSDiff
1,1,6,10,16477,-53,87,22.1,1594.7,6,9,16390,20.3,1600.0,0.5055569139969976,0.5141430929961703,0.08114181597327665,0.0994837534163377,18.0
0,0,5,5,16532,-2865,-1441,19.6,1499.7,9,7,17973,23.7,1786.2,0.5148044819143885,0.4969861589207165,0.1630124506529001,0.14673549954448833,-41.0
0,1,7,5,17576,-93,-561,21.5,1646.3,7,8,18137,21.7,1655.6,0.5011809204703637,0.5056730659529993,0.06474339508047372,0.13094442757364105,-2.0
0,1,6,7,17054,-420,-1185,22.5,1607.2,7,10,18239,21.2,1649.2,0.5098382663450591,0.5134742634913086,0.12031582143941695,0.11365522826196985,13.0
1,1,7,6,19579,5008,2355,25.3,1914.0,3,3,17224,17.9,1413.2,0.518193583184116,0.5030642956066547,0.12268448223504402,0.06692985119951413,74.0
0,1,4,1,15883,-2074,-1795,18.8,1454.7,6,5,17678,19.6,1662.1,0.4983971757340407,0.5053940862967721,0.15839659884603705,0.07593886020852314,-8.0
1,0,5,7,17717,-3,1013,18.8,1564.4,4,7,16704,19.0,1564.7,0.5073008081679827,0.5082174233526711,0.06427776090697439,0.1446097783176435,-2.0
0,1,5,5,17911,-837,-660,21.3,1573.4,5,7,18571,24.9,1657.1,0.4967844142917371,0.4879675125763212,0.08921955663528698,0.09679117319566756,-36.0
1,1,5,6,17320,510,-747,22.9,1679.4,5,6,18067,21.6,1628.4,0.5125856108066391,0.5005670606733649,0.08834902318048385,0.10418058507946147,13.0
0,0,6,8,17257,-3549,-2407,20.0,1593.0,11,12,19664,21.4,1947.9,0.5025331595955762,0.4990867975228204,0.11507237574653305,0.10282417248709384,-14.0
1,0,6,6,18646,272,359,24.0,1693.6,6,7,18287,19.9,1666.4,0.4863249291269965,0.5122732960328331,0.1444073286769916,0.10011134730235853,41.0
1,1,9,9,19379,2187,2189,23.0,1794.1,5,5,17190,20.6,1575.4,0.5193361716794189,0.5070332435693332,0.1063265512703715,0.11995141208624352,24.0
0,0,2,4,15671,-4907,-2556,22.2,1369.8,8,11,18227,24.2,1860.5,0.4889330533972839,0.5028487636714349,0.11266322502277555,0.08093936633262475,-20.0
1,1,5,3,19262,63,648,23.8,1594.3,4,5,18614,21.0,1588.0,0.5046593584748166,0.5043248092067316,0.1021763336370078,0.06751695515740459,28.0
1,0,4,6,18304,-2132,-484,22.2,1589.1,8,13,18788,23.0,1802.3,0.5005738449207661,0.5170645324930524,0.06077538212369672,0.1036137260856362,-8.0
0,0,5,5,19002,-976,-964,21.1,1621.6,6,8,19966,22.2,1719.2,0.5057127703486192,0.4945401864100436,0.10162971960724768,0.08727604008502884,-11.0
0,1,3,3,17158,-1342,-1966,18.6,1475.4,5,6,19124,21.8,1609.6,0.490045943128665,0.5080770566414954,0.08670918109120355,0.12853527684988358,-32.0
1,1,8,5,18318,2304,2532,22.9,1690.9,2,2,15786,20.8,1460.5,0.4885339637769463,0.4679015253246796,0.10405911529507036,0.060613422411175226,21.0
1,0,10,11,19691,4219,3379,21.8,1885.8,2,1,16312,21.9,1463.9,0.4939086886346784,0.4884030847021002,0.12280595201943514,0.077963356615042,-1.0
0,1,6,7,17112,-2049,-2340,18.0,1595.2,7,9,19452,24.3,1800.1,0.5069308771041066,0.4972078554332872,0.1003340419070756,0.1006579613321186,-63.0
0,0,1,2,15085,-4179,-3823,18.7,1328.6,5,4,18908,23.6,1746.5,0.5017782937437674,0.5069058758224604,0.1063063063063063,0.09644700880655936,-49.0
0,0,6,9,18466,-66,-1073,26.9,1681.2,6,3,19539,24.5,1687.8,0.50264101382601,0.4877572140397071,0.13835408442150016,0.15699969632553906,24.0
1,0,9,13,18001,510,142,17.8,1790.6,7,4,17859,21.5,1739.6,0.5082738114006399,0.4908260553491936,0.09792489118331817,0.09579916995647332,-37.0
0,1,4,2,19181,2591,1567,26.3,1640.8,3,1,17614,20.8,1381.7,0.4899472837814584,0.4713093362521655,0.15888247798360158,0.04338495799169957,55.0
0,1,4,5,16369,-3772,-3034,19.8,1505.6,12,20,19403,17.7,1882.8,0.4691915564642058,0.5119550650484503,0.122360562810001,0.13185545095657455,21.0
0,1,6,11,18269,965,-878,24.0,1783.1,6,7,19147,23.3,1686.6,0.5044801483158432,0.4891245503641874,0.1315720214596619,0.11527482538718495,7.0
0,0,1,1,16678,-3468,-2158,22.3,1373.8,5,7,18836,25.9,1720.6,0.4972711800700075,0.5006959136628362,0.14588521105375038,0.07927927927927927,-36.0
1,1,14,15,20330,6153,3916,21.2,2031.7,3,4,16414,19.6,1416.4,0.5013044988553039,0.4932362184869179,0.1021358437088774,0.12278570705536998,16.0
0,0,0,0,16184,-2216,-2730,23.3,1409.1,5,8,18914,22.9,1630.7,0.5059260552144806,0.4996726816593188,0.13744306103856666,0.09438202247191012,4.0
0,0,6,4,16916,-2308,-1767,19.1,1603.6,11,14,18683,20.6,1834.4,0.5106421088933323,0.5002971256989451,0.11426257718392553,0.09758072679420997,-15.0
1,1,6,5,17392,1917,-179,21.0,1705.2,6,3,17571,19.4,1513.5,0.4960914453359015,0.4951156842661597,0.1160643789857273,0.14110739953436585,16.0
0,0,4,6,18778,-1676,-1759,26.8,1635.4,7,8,20537,24.4,1803.0,0.5108035696179176,0.4988739381232351,0.09472618686101833,0.1151331106387286,24.0
1,1,10,8,19476,2709,1259,24.2,1829.7,5,7,18217,21.4,1558.8,0.5078543832430611,0.5031791713607322,0.1670007085737423,0.096730438303472,28.0
0,0,6,5,16524,-1304,-552,22.2,1574.8,8,12,17076,21.6,1705.2,0.5206519486636441,0.5304230985299083,0.1599149711509262,0.10946452070047576,6.0
1,1,8,10,20099,1824,1409,22.9,1788.6,5,5,18690,22.2,1606.2,0.5126737846847644,0.500391006487181,0.11926308330802712,0.17556432837331715,7.0
0,0,11,15,16703,229,-45,17.4,1706.9,8,9,16748,21.2,1684.0,0.4877094416683637,0.5127485487416724,0.1606842797854034,0.10497013867800384,-38.0
1,0,4,4,19310,1507,1667,25.2,1663.1,4,1,17643,21.4,1512.4,0.5160555392513961,0.5112735806425192,0.07158619293450755,0.05952019435165502,38.0
0,0,1,3,18364,-1787,-1135,23.1,1476.6,5,4,19499,23.5,1655.3,0.4977361423237734,0.5251896405583085,0.08895637210243952,0.13134932685494485,-4.0
0,0,8,3,19396,815,1397,23.4,1711.3,7,4,17999,18.2,1629.8,0.4939616900754915,0.4941692552527155,0.14201842291729933,0.10071869622431424,52.0
0,0,5,6,16713,-4767,-5061,16.7,1512.0,14,9,21774,23.8,1988.7,0.5061748993900475,0.5084397756621616,0.0819516145358842,0.11938455309241827,-71.0
0,0,4,6,16302,-1861,-2532,22.1,1533.9,6,10,18834,26.2,1720.0,0.4975410468098616,0.4990542703923701,0.1155177649559672,0.13722036643384958,-41.0
0,0,1,1,14164,-7655,-4485,17.4,1343.8,14,18,18649,23.4,2109.3,0.5018869346073018,0.5067611378770154,0.06160542565036947,0.1425650369470594,-60.0
1,0,4,3,17281,-2058,-2051,21.2,1558.2,9,11,19332,22.4,1764.0,0.5088179143761454,0.5007788413288221,0.13689644700880654,0.1259641664136046,-12.0
1,0,5,7,17550,-575,-208,20.1,1544.1,5,3,17758,21.3,1601.6,0.4951229841082672,0.5023049762219903,0.1783581334143132,0.13191618584877013,-12.0
0,1,4,2,18467,1765,701,24.5,1600.2,2,1,17766,21.2,1423.7,0.5082334480369125,0.5033540028681779,0.09681141815973276,0.12750278368255896,33.0
0,1,5,8,18033,540,269,22.0,1600.9,5,8,17764,18.5,1546.9,0.5048444505486325,0.5029831842789211,0.09594088470492963,0.09343050916084623,35.0
1,0,12,15,16668,862,-442,18.6,1810.6,9,11,17110,20.4,1724.4,0.5057566892740963,0.4971612644462895,0.1474643182508351,0.1133313088369268,-18.0
1,1,6,9,18428,2761,1659,22.1,1650.1,2,1,16769,20.1,1374.0,0.5131058604448591,0.4889669511342629,0.10017208219455412,0.11039578904747444,20.0
0,0,3,3,17721,-1249,-853,22.7,1550.5,8,5,18574,21.4,1675.4,0.4900995393860685,0.5062801086527211,0.07632351452576172,0.13604615851806864,13.0
1,0,5,3,19145,-75,655,24.4,1619.5,5,5,18490,21.7,1627.0,0.5043084818526131,0.4962344068086856,0.10679218544387084,0.13317137362081186,27.0
1,1,14,12,18459,5805,4777,23.0,2029.4,5,6,13682,17.8,1448.9,0.4882363995913529,0.4934880580687153,0.1010831055774876,0.06834699868407734,52.0
0,0,5,3,18145,-810,-305,19.8,1547.5,7,11,18450,21.2,1628.5,0.4943361218462489,0.5108966943317848,0.07433950804737323,0.1792691567972467,-14.0
0,1,5,6,18154,1034,706,22.5,1624.3,4,2,17448,22.7,1520.9,0.4932151292747218,0.4987697277020042,0.10634679623443667,0.10328980666059318,-2.0
1,1,3,2,17137,-2595,-2856,23.1,1506.5,7,6,19993,26.0,1766.0,0.500713617600389,0.4867996762851656,0.1546715254580423,0.10073894118837938,-29.0
1,0,1,3,17258,-334,-73,22.8,1435.9,2,1,17331,22.3,1469.3,0.5087514015025899,0.4750933676465614,0.07719404798056484,0.0967911731956676,5.0
1,1,11,8,20008,3806,2161,23.3,1937.7,4,4,17847,23.1,1557.1,0.4902382857124095,0.5173742789522812,0.13408239700374533,0.13655228261969835,2.0
0,0,2,2,17185,-2711,-2547,22.0,1413.5,7,7,19732,23.0,1684.6,0.4881828341975007,0.493030282912275,0.1200526369065695,0.15744508553497322,-10.0
1,1,8,8,18315,2551,1754,24.2,1744.8,4,7,16561,19.5,1489.7,0.5083572988933639,0.4882620638629969,0.0718291325032898,0.08268043324223097,47.0
0,1,6,9,17693,66,-446,21.3,1595.8,3,3,18139,25.4,1589.2,0.5176451732630442,0.4949509707227138,0.0862637918817694,0.12697641461686407,-41.0
0,0,10,13,18402,2242,727,21.3,1828.7,5,3,17675,22.5,1604.5,0.5205920254393614,0.4927666724645909,0.0967101933394068,0.10088065593683572,-12.0
0,0,2,2,17975,-893,-213,25.2,1553.4,5,8,18188,23.1,1642.7,0.5017727173415201,0.4997787265109429,0.14521712723959915,0.09549549549549548,21.0
0,0,2,2,17703,-1208,-152,23.0,1493.5,5,8,17855,24.8,1614.3,0.5104714428406464,0.5022869450126359,0.06071464723150116,0.07899584978236665,-18.0
1,0,12,11,19387,4003,2566,25.5,1933.1,4,5,16821,21.5,1532.8,0.5090253044107207,0.4940620299294522,0.10561797752808988,0.13626885312278572,40.0
1,0,8,7,19719,819,2149,24.0,1713.1,6,9,17570,20.6,1631.2,0.5097936421548064,0.4792673458548675,0.08942200627593885,0.09689239801599353,34.0
1,1,9,10,18340,4009,1935,23.0,1798.3,3,1,16405,18.3,1397.4,0.4926275874101291,0.47705967521798404,0.1225427674865877,0.17588824779836015,47.0
0,0,5,5,18443,-259,-1001,22.1,1684.2,6,6,19444,24.7,1710.1,0.4765528871927946,0.5134557045453025,0.08470492964874989,0.14788946249620408,-26.0
0,1,9,13,17101,1728,-738,21.2,1756.9,6,7,17839,18.0,1584.1,0.4862191211488744,0.4885828205115929,0.11489017106994635,0.07456220265209029,32.0
0,0,5,3,16956,474,393,24.1,1588.2,5,6,16563,20.7,1540.8,0.475582451715205,0.4869395866932906,0.08875392246178762,0.10543577285150316,34.0
0,1,9,8,17241,1863,328,20.2,1704.9,3,5,16913,20.4,1518.6,0.4988851268963816,0.4997163505021048,0.05435772851503188,0.14956979451361474,-2.0
0,0,1,1,16451,-3846,-2306,20.0,1355.6,7,7,18757,25.3,1740.2,0.5134163607774913,0.5191486952874731,0.11559874481222795,0.14661402976009716,-53.0
0,0,1,1,18342,-2373,-1592,22.7,1469.2,3,5,19934,25.0,1706.5,0.5250822129126751,0.5097835521294081,0.09320781455612916,0.17538212369673042,-23.0
1,0,8,10,16417,218,-204,20.4,1700.0,7,5,16621,20.9,1678.2,0.5063740275619291,0.5012001094453034,0.10308735701994128,0.08450248000809799,-5.0
1,1,6,7,18984,2208,1929,23.5,1720.0,4,5,17055,21.5,1499.2,0.5102203396201215,0.500101493686666,0.09563721024395183,0.12900091102338293,20.0
0,0,5,2,18408,-1440,-373,21.7,1540.9,7,9,18781,24.1,1684.9,0.5194027541081805,0.4843894517652695,0.14124911428282216,0.11598339912946655,-24.0
0,0,10,13,16235,-845,-1743,18.4,1728.3,12,7,17978,20.8,1812.8,0.4894018559654928,0.4996951046093529,0.07715355805243446,0.11679319769207412,-24.0
0,0,5,5,15965,-2635,-2694,17.3,1547.7,9,12,18659,24.1,1811.2,0.5196198842175221,0.4780434031077737,0.12080170057698147,0.16382224921550764,-68.0
1,0,6,8,18897,2817,2414,22.4,1676.3,1,1,16483,20.7,1394.6,0.4955918267749854,0.5112445152246706,0.1196882275533961,0.10669096062354487,17.0
1,0,9,4,20263,2812,2497,22.3,1843.4,5,3,17766,22.6,1562.2,0.5222668237421126,0.5150434962135896,0.07828727604008504,0.15430711610486894,-3.0
0,0,1,2,16666,-3864,-2759,21.8,1373.1,6,10,19425,26.3,1759.5,0.5059551552207318,0.4939968974738884,0.08247798360157911,0.14576374126935926,-45.0
1,0,5,6,19984,334,955,23.3,1725.1,6,5,19029,23.0,1691.7,0.5161750928435775,0.4902178844398262,0.1460066808381415,0.092438505921652,3.0
1,1,7,5,18864,1909,2436,24.6,1705.1,6,8,16428,19.6,1514.2,0.4888633110482077,0.5008259793192015,0.13709889664945846,0.0987346897459257,50.0
0,1,7,6,18557,-346,-358,20.9,1634.6,7,7,18915,18.2,1669.2,0.4940238402535638,0.5027924426715652,0.14163376860006074,0.06901508249822856,27.0
1,1,14,14,21242,5802,5396,24.9,2109.5,4,5,15846,18.6,1529.3,0.4964361353179521,0.4901104280122411,0.07140398825792084,0.0902520498026116,63.0
1,1,6,3,18641,1085,1048,22.8,1643.4,4,2,17593,22.0,1534.9,0.5038180134129872,0.5113562392527228,0.1243850592165199,0.12003239194250433,8.0
0,1,4,2,18362,-2383,-1807,19.7,1583.4,11,7,20169,18.2,1821.7,0.5059472821451754,0.4903574350073424,0.0920336066403482,0.12772547828727604,15.0
1,0,8,9,18900,306,1895,21.4,1696.8,9,10,17005,20.8,1666.2,0.5042302015420138,0.4895981314169746,0.15908492762425347,0.11379694301042614,6.0
0,1,5,7,17005,-1568,-1850,20.9,1594.9,7,8,18855,21.5,1751.7,0.4860731333981964,0.4921617695930567,0.09780342139892703,0.12408138475554205,-6.0
1,0,5,3,17578,-1419,-1156,23.4,1605.6,7,13,18734,22.7,1747.5,0.5065878900224853,0.4993154527240986,0.16878226541147892,0.12333232108513008,7.0
1,1,10,8,18818,2263,1634,22.2,1839.2,6,5,17184,21.3,1612.9,0.4914413643887782,0.4950022546401444,0.09488814657353983,0.08600060734892195,9.0
1,1,6,9,18271,1374,1225,23.0,1641.5,2,2,17046,21.7,1504.1,0.501402281601379,0.5086163368343782,0.1554408340925195,0.06775989472618685,13.0
1,0,14,21,20064,4301,3444,22.0,1994.8,4,4,16620,20.5,1564.7,0.5237269268899134,0.4946743331100733,0.13062050814859805,0.14770725781961738,15.0
1,1,9,6,19191,3905,3713,22.0,1818.9,4,3,15478,18.1,1428.4,0.5043836688839545,0.4822910331694372,0.10304686709181092,0.09650774369875496,39.0
1,0,3,4,15990,-2919,-2318,19.4,1439.8,8,9,18308,20.7,1731.7,0.4780001520833157,0.4903844818014539,0.14709990889766172,0.11235955056179774,-13.0
1,1,6,8,20592,2923,2787,26.5,1735.9,0,0,17805,24.2,1443.6,0.4751430562519587,0.5079366497329568,0.1008806559368357,0.13132908189087966,23.0
0,0,4,3,17535,-1059,-951,21.0,1581.7,7,9,18486,21.4,1687.6,0.4832923688546477,0.5096459589000524,0.07156594797044236,0.10025306205081486,-4.0
0,0,3,3,19121,-406,-14,27.0,1586.1,5,7,19135,23.5,1626.7,0.5005094964708159,0.4908603021971919,0.17028039275230286,0.12379795525862942,35.0
1,0,7,7,18991,1143,1251,23.8,1635.5,3,2,17740,21.6,1521.2,0.5220016495369932,0.5178228054747704,0.08650673145055167,0.059135540034416435,22.0
1,0,11,13,18622,736,266,22.5,1833.3,9,9,18356,20.5,1759.7,0.5144545683850037,0.5048590412442663,0.17570604312177346,0.10409960522320076,20.0
0,1,2,3,16952,-4816,-3750,19.6,1456.2,11,12,20702,25.9,1937.8,0.5046474611654199,0.5147852376646029,0.13695718190100212,0.0561595303168337,-63.0
1,0,11,13,20488,3977,3949,23.6,1967.7,6,12,16539,20.8,1570.0,0.500217611727472,0.5118981510243416,0.08093936633262475,0.14264601680332015,28.0
1,0,11,14,18395,3026,3357,21.7,1879.3,7,8,15038,17.4,1576.7,0.4813141082363524,0.4782524881138765,0.09966595809292438,0.15803218949286366,43.0
0,0,4,0,16422,-4262,-2426,19.0,1427.6,12,14,18848,22.4,1853.8,0.4817422272166647,0.4945640008933746,0.14847656645409452,0.09320781455612916,-34.0
0,1,4,4,17831,2476,772,22.7,1680.8,1,0,17059,24.8,1433.2,0.4913869778516249,0.4861434772926204,0.13438607146472314,0.09915983399129466,-21.0
0,0,3,3,16448,-3545,-3206,21.7,1500.2,9,10,19654,22.4,1854.7,0.4949016502041337,0.5055335784111208,0.07709282316023887,0.13711914161352362,-7.0
0,0,4,5,15677,-4324,-2979,17.3,1435.4,9,13,18656,21.3,1867.8,0.512962671563034,0.4786016012413394,0.12711812936532035,0.12669298511995142,-40.0
1,0,5,6,19262,-496,-837,22.3,1592.6,6,5,20099,21.8,1642.2,0.5014248031512046,0.4977849143806121,0.07150521307824677,0.10571920234841584,5.0
0,0,3,5,16162,-1620,-1442,24.1,1474.2,5,6,17604,22.6,1636.2,0.5119227389881305,0.5125245101392035,0.06136248608158721,0.06559368357121166,15.0
1,1,6,8,17069,-1334,-1607,20.1,1648.1,10,12,18676,19.8,1781.5,0.5117674866341766,0.5071067624592329,0.1039781354388096,0.12061949590039478,3.0
0,1,9,5,17660,-796,-217,19.4,1630.7,8,10,17877,21.5,1710.3,0.4840062883773754,0.4979093635250002,0.09395687822654117,0.1892094341532544,-21.0
1,1,6,3,19120,1398,1804,23.8,1656.9,2,3,17316,23.3,1517.1,0.4933604477917168,0.5142629939327708,0.09304585484360764,0.13005364915477274,5.0
1,1,5,5,19067,3005,1938,22.9,1732.2,3,4,17129,19.7,1431.7,0.5098336801275944,0.5093762647225746,0.06836724364814252,0.11784593582346392,32.0
0,1,3,2,16559,-3156,-3287,22.2,1471.1,8,6,19846,23.8,1786.7,0.5175019047157683,0.4863793379031118,0.08023079259034316,0.10395789047474442,-16.0
1,0,3,3,18511,-473,383,26.8,1600.9,5,7,18128,24.6,1648.2,0.4999591372554417,0.4930385743776085,0.12772547828727604,0.08462394979248912,22.0
0,0,5,4,16437,-3397,-2282,19.6,1510.2,10,12,18719,22.5,1849.9,0.5206291045032687,0.5157112276885913,0.04551067921854439,0.1057596922765462,-29.0
0,0,6,5,17298,-1937,-1514,22.2,1549.9,9,12,18812,20.4,1743.6,0.5160555555271503,0.4905354130457127,0.13653203765563315,0.09873468974592572,18.0
1,1,10,10,19319,3765,2661,21.8,1845.6,4,3,16658,19.3,1469.1,0.4933908682569732,0.4969070206313516,0.14635084522724973,0.10282417248709384,25.0
0,1,5,5,17413,384,-690,22.4,1576.7,2,3,18103,25.0,1538.3,0.514367757247046,0.4966722366264862,0.09913958902722947,0.04899281303775686,-26.0
1,1,11,12,19229,2708,682,22.3,1889.0,5,4,18547,23.0,1618.2,0.4997766572882501,0.4976406657729552,0.13436582650065793,0.12847454195768804,-7.0
0,1,4,3,17696,-2427,-1462,20.9,1490.1,8,7,19158,22.4,1732.8,0.500933086887022,0.4876386217700014,0.13242230995039986,0.08261969835003544,-15.0
1,1,6,7,19346,1901,684,24.5,1678.5,3,2,18662,21.1,1488.4,0.4939015858483925,0.4928531296533271,0.16853932584269665,0.07521004150217632,34.0
1,0,10,15,18509,2480,1699,23.5,1878.6,5,8,16810,22.1,1630.6,0.5099982016874279,0.497644758654156,0.17013867800384652,0.08442150015183722,14.0
0,0,1,2,16272,-3581,-2467,21.9,1472.7,10,15,18739,24.8,1830.8,0.5139172902112797,0.490538840682796,0.09723656240510174,0.11114485271788643,-29.0
1,1,10,14,18763,2911,1378,20.0,1800.9,5,5,17385,21.2,1509.8,0.4915327930214669,0.4840252233401753,0.1281303775685798,0.15084522724972166,-12.0
0,0,1,2,17366,-1245,-1370,22.4,1452.6,4,4,18736,24.1,1577.1,0.5174950564352917,0.5113635658378654,0.17742686506731448,0.12620710598238688,-17.0
0,0,8,8,17397,166,-497,21.2,1662.7,6,6,17894,20.9,1646.1,0.4835577561782966,0.4849495847064883,0.12229982791780546,0.12604514626986538,3.0
0,0,1,1,15488,-6309,-3115,16.9,1307.5,6,5,18603,27.0,1938.4,0.4830613323233031,0.4944364066195434,0.11519384553092415,0.10029355197894524,-101.0
0,0,5,4,17502,-2047,-2555,21.4,1610.5,11,5,20057,20.8,1815.2,0.5027705558459126,0.4935826594899888,0.10770320882680433,0.0841178256908594,6.0
0,1,3,6,16677,-1464,-1509,21.3,1478.2,4,4,18186,23.8,1624.6,0.5039105202551635,0.5071018160263774,0.06490535479299524,0.1250936329588015,-25.0
1,1,5,4,18189,874,-302,21.7,1588.9,3,4,18491,21.5,1501.5,0.5052233857892784,0.4946343994435346,0.09681141815973276,0.14716064378985727,2.0
0,1,2,3,17387,-627,183,25.0,1515.8,5,9,17204,24.3,1578.5,0.509104794342844,0.5093332635910586,0.08180989978742788,0.15849782366636295,7.0
0,0,3,4,17578,-334,-292,22.7,1507.3,3,3,17870,25.1,1540.7,0.5265127552718369,0.5141546121723819,0.09553598542362587,0.12604514626986535,-24.0
0,1,7,5,18785,449,1210,24.0,1712.5,8,13,17575,17.7,1667.6,0.5050694629423467,0.5144922597694496,0.15388197185949998,0.12979046462192528,63.0
0,0,6,6,16818,-780,-73,20.9,1637.7,9,14,16891,20.0,1715.7,0.4960322914825021,0.4940711882815287,0.1238182002226946,0.07269966595809292,9.0
0,0,4,4,18421,-205,1064,23.4,1588.8,6,7,17357,21.7,1609.3,0.4817588896661423,0.5172762344605328,0.11080068832877824,0.11942504302054865,17.0
0,0,2,3,17356,-1731,-1585,22.6,1441.4,3,3,18941,26.8,1614.5,0.4839948189285344,0.5031879137709593,0.10855349731754227,0.08456321490029355,-42.0
0,0,10,9,18315,947,-188,21.9,1832.9,9,11,18503,19.4,1738.2,0.5115704548019078,0.4897872757224325,0.1263083308027128,0.11513311063872862,25.0
0,1,6,10,16720,-713,-1111,21.5,1624.5,7,5,17831,20.7,1695.8,0.4938035452678736,0.4766379186005085,0.12713837432938555,0.08280190302662213,8.0
1,1,3,2,17683,1171,-1140,22.3,1612.0,4,3,18823,20.7,1494.9,0.5144561835122448,0.5025527783510902,0.1487802409150724,0.13118736714242335,16.0
0,1,5,8,16604,-459,-307,19.1,1554.8,7,9,16911,19.6,1600.7,0.5058250668906717,0.4798021988665921,0.0970948476566454,0.13414313189594088,-5.0
1,1,8,12,18495,2673,1388,20.9,1743.2,2,4,17107,21.6,1475.9,0.5045493194734896,0.5286568117334988,0.09258022067010832,0.10355299119344064,-7.0
1,1,9,10,17350,-251,-1675,20.7,1692.2,7,3,19025,22.1,1717.3,0.4951184108252812,0.4784702938408428,0.12108513007389413,0.14772750278368255,-14.0
0,1,5,5,18818,534,634,24.5,1614.2,2,2,18184,27.7,1560.8,0.4987042100042081,0.4745912934584601,0.12701690454499442,0.12466848871343253,-32.0
0,0,2,2,17694,-4005,-2248,21.1,1463.0,8,7,19942,27.1,1863.5,0.50344677123456,0.518457204774674,0.09751999190201437,0.16088672942605525,-60.0
1,1,2,1,18134,-318,86,23.9,1513.1,4,5,18048,21.6,1544.9,0.5041731924536259,0.5055318157360071,0.12470897864156293,0.10784492357526064,23.0
0,1,8,7,18512,2682,2118,20.3,1769.7,5,5,16394,16.5,1501.5,0.4683796344920538,0.5026114158745335,0.09913958902722947,0.09168944225124,38.0
0,1,4,5,17653,2092,1763,24.4,1611.6,3,2,15890,19.1,1402.4,0.4933660583974976,0.5192459883879161,0.10782467861119546,0.04767689037351959,53.0
1,0,10,9,19949,2300,2148,22.8,1848.5,7,6,17801,18.7,1618.5,0.4974334501797843,0.5091475217227442,0.0923980159935216,0.13173398117218346,41.0
1,1,6,4,18593,2642,1346,24.1,1698.0,3,5,17247,18.8,1433.8,0.4967447390948793,0.488889971431037,0.1003542868711408,0.10780443364713027,53.0
1,1,5,6,17494,2833,220,23.6,1706.6,4,2,17274,17.2,1423.3,0.5048628526923986,0.5066513093933234,0.1392246178763033,0.12337281101326045,64.0
0,1,8,9,17447,-336,-1059,21.4,1720.2,8,9,18506,21.4,1753.8,0.5018051597106522,0.5165928863981314,0.13181496102844414,0.09027229476667678,0.0
0,0,1,2,16461,-5136,-3713,21.4,1470.2,8,7,20174,28.9,1983.8,0.5124064646126836,0.4970976301170637,0.0716671727907683,0.13365725275837634,-75.0
