gameId,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueAssists,blueDragons,blueHeralds,blueTowersDestroyed,blueAvgLevel,blueTotalExperience,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redKills,redAssists,redDragons,redHeralds,redTowersDestroyed,redAvgLevel,redTotalExperience,redTotalJungleMinionsKilled,redCSPerMin,redGoldPerMin
4510355472,0,19,2,1,4,1,0,0,0,6.4,15883,53,-2074,-1795,18.8,1454.7,19,3,6,5,1,1,0,6.8,17678,56,19.6,1662.1
4512067346,1,14,5,0,5,7,0,1,0,6.8,17717,63,-3,1013,18.8,1564.4,20,3,4,7,0,0,0,6.6,16704,48,19.0,1564.7
4514106633,0,15,2,1,5,5,0,0,0,7.0,17911,47,-837,-660,21.3,1573.4,21,3,5,7,1,1,0,7.0,18571,47,24.9,1657.1
4522399054,1,38,2,1,5,6,1,0,0,6.8,17320,39,510,-747,22.9,1679.4,37,4,5,6,0,1,0,7.2,18067,55,21.6,1628.4
4519443312,0,16,3,0,6,8,1,0,0,6.8,17257,43,-3549,-2407,20.0,1593.0,14,4,11,12,0,0,0,7.4,19664,60,21.4,1947.9
4523035934,1,17,4,0,6,6,0,0,0,7.2,18646,56,272,359,24.0,1693.6,56,2,6,7,1,0,0,6.8,18287,68,19.9,1666.4
4429486916,1,18,2,1,9,9,0,0,0,7.2,19379,51,2187,2189,23.0,1794.1,45,3,5,5,0,0,0,7.0,17190,52,20.6,1575.4
4482052361,0,19,6,0,2,4,0,0,0,6.2,15671,33,-4907,-2556,22.2,1369.8,18,7,8,11,0,1,1,7.0,18227,40,24.2,1860.5
4522798631,1,14,3,1,5,3,1,0,0,7.4,19262,64,63,648,23.8,1594.3,16,1,4,5,0,0,0,7.0,18614,64,21.0,1588.0
4477176627,1,17,0,0,4,6,0,1,0,7.0,18304,68,-2132,-484,22.2,1589.1,15,2,8,13,1,0,0,7.0,18788,47,23.0,1802.3
4475170098,0,12,4,0,5,5,0,1,0,7.0,19002,71,-976,-964,21.1,1621.6,15,2,6,8,1,0,0,7.6,19966,69,22.2,1719.2
4432091797,0,86,4,1,3,3,0,0,0,6.6,17158,62,-1342,-1966,18.6,1475.4,36,6,5,6,1,0,0,7.2,19124,54,21.8,1609.6
4495710198,1,16,1,1,8,5,1,0,0,7.2,18318,40,2304,2532,22.9,1690.9,14,3,2,2,0,0,0,6.2,15786,44,20.8,1460.5
4520931258,1,15,6,0,10,11,0,0,0,7.2,19691,70,4219,3379,21.8,1885.8,83,3,2,1,1,0,0,6.6,16312,56,21.9,1463.9
4424048842,0,22,7,1,6,7,0,0,0,6.8,17112,45,-2049,-2340,18.0,1595.2,46,6,7,9,0,0,0,7.2,19452,46,24.3,1800.1
4512915759,0,16,4,0,1,2,0,0,0,6.2,15085,48,-4179,-3823,18.7,1328.6,20,4,5,4,1,0,0,7.0,18908,67,23.6,1746.5
4476065129,0,17,7,0,6,9,0,0,0,7.2,18466,40,-66,-1073,26.9,1681.2,19,5,6,3,1,0,0,7.0,19539,56,24.5,1687.8
4494781192,1,16,3,0,9,13,1,1,0,6.8,18001,60,510,142,17.8,1790.6,14,1,7,4,0,0,0,6.8,17859,56,21.5,1739.6
4525224702,0,15,3,1,4,2,0,1,0,7.2,19181,53,2591,1567,26.3,1640.8,15,2,3,1,1,0,0,6.8,17614,35,20.8,1381.7
4475925954,0,14,1,1,4,5,0,0,0,6.4,16369,46,-3772,-3034,19.8,1505.6,13,1,12,20,1,0,1,7.4,19403,53,17.7,1882.8
4516121686,0,25,1,1,6,11,1,0,0,6.8,18269,43,965,-878,24.0,1783.1,17,2,6,7,0,0,0,7.0,19147,51,23.3,1686.6
4420667626,0,11,1,0,1,1,0,0,0,6.6,16678,34,-3468,-2158,22.3,1373.8,14,2,5,7,1,1,0,7.4,18836,70,25.9,1720.6
4489494110,1,25,5,1,14,15,0,0,0,7.4,20330,54,6153,3916,21.2,2031.7,13,4,3,4,0,0,0,6.4,16414,45,19.6,1416.4
4523340688,0,15,0,0,0,0,0,0,0,6.4,16184,60,-2216,-2730,23.3,1409.1,56,2,5,8,1,0,0,7.0,18914,60,22.9,1630.7
4496344135,0,17,4,0,6,4,1,0,0,6.6,16916,39,-2308,-1767,19.1,1603.6,19,6,11,14,0,0,0,7.2,18683,28,20.6,1834.4
4524697287,1,17,4,1,6,5,0,1,0,6.6,17392,54,1917,-179,21.0,1705.2,14,2,6,3,1,0,0,7.0,17571,51,19.4,1513.5
4523386766,0,14,4,0,4,6,0,0,0,7.0,18778,52,-1676,-1759,26.8,1635.4,13,4,7,8,1,0,0,7.4,20537,84,24.4,1803.0
4518474732,1,18,1,1,10,8,1,0,0,7.2,19476,48,2709,1259,24.2,1829.7,13,0,5,7,0,0,0,6.8,18217,60,21.4,1558.8
4486453937,0,17,5,0,6,5,0,0,0,6.6,16524,36,-1304,-552,22.2,1574.8,40,6,8,12,1,0,0,6.8,17076,46,21.6,1705.2
4496397328,1,42,4,1,8,10,1,0,0,7.4,20099,59,1824,1409,22.9,1788.6,14,1,5,5,0,0,0,7.2,18690,60,22.2,1606.2
4520768462,0,17,7,0,11,15,0,0,0,6.6,16703,38,229,-45,17.4,1706.9,17,5,8,9,1,1,0,6.8,16748,44,21.2,1684.0
4518654959,1,15,2,0,4,4,0,1,0,7.2,19310,57,1507,1667,25.2,1663.1,29,2,4,1,0,0,0,7.0,17643,56,21.4,1512.4
4519058321,0,12,3,0,1,3,1,0,0,7.0,18364,65,-1787,-1135,23.1,1476.6,17,3,5,4,0,0,0,7.0,19499,61,23.5,1655.3
4512960247,0,14,2,0,8,3,0,0,0,7.2,19396,49,815,1397,23.4,1711.3,15,2,7,4,0,0,0,6.8,17999,52,18.2,1629.8
4445314635,0,13,2,0,5,6,1,0,0,6.6,16713,48,-4767,-5061,16.7,1512.0,15,1,14,9,0,0,0,7.8,21774,44,23.8,1988.7
4477030195,0,13,3,0,4,6,0,0,0,6.6,16302,43,-1861,-2532,22.1,1533.9,15,4,6,10,1,0,0,7.0,18834,64,26.2,1720.0
4497887298,0,68,0,0,1,1,1,0,0,5.8,14164,53,-7655,-4485,17.4,1343.8,15,4,14,18,0,0,1,7.0,18649,29,23.4,2109.3
4459403995,1,20,1,0,4,3,0,0,0,6.8,17281,56,-2058,-2051,21.2,1558.2,12,6,9,11,0,0,0,7.2,19332,54,22.4,1764.0
4489079383,1,16,3,0,5,7,1,0,0,6.6,17550,52,-575,-208,20.1,1544.1,18,1,5,3,0,0,0,6.8,17758,64,21.3,1601.6
4516695912,0,12,2,1,4,2,0,1,0,7.2,18467,61,1765,701,24.5,1600.2,15,0,2,1,0,0,0,6.8,17766,58,21.2,1423.7
4490435808,0,13,5,1,5,8,0,1,0,6.8,18033,40,540,269,22.0,1600.9,15,2,5,8,1,0,0,6.8,17764,54,18.5,1546.9
4524895124,1,16,3,0,12,15,0,0,0,6.6,16668,48,862,-442,18.6,1810.6,17,4,9,11,1,0,0,6.8,17110,48,20.4,1724.4
4519469738,1,35,3,1,6,9,1,0,0,6.6,18428,44,2761,1659,22.1,1650.1,15,1,2,1,0,0,0,6.6,16769,40,20.1,1374.0
4523527200,0,14,2,0,3,3,0,0,0,6.8,17721,61,-1249,-853,22.7,1550.5,84,4,8,5,1,0,0,7.2,18574,44,21.4,1675.4
4453080532,1,35,2,0,5,3,0,0,0,7.0,19145,60,-75,655,24.4,1619.5,17,4,5,5,1,0,0,7.0,18490,52,21.7,1627.0
4523303530,1,18,3,1,14,12,1,0,0,6.8,18459,48,5805,4777,23.0,2029.4,17,1,5,6,0,0,0,5.8,13682,28,17.8,1448.9
4495003373,0,22,4,0,5,3,0,1,0,7.0,18145,59,-810,-305,19.8,1547.5,13,5,7,11,1,0,0,7.0,18450,52,21.2,1628.5
4524303571,0,124,3,1,5,6,0,1,0,7.0,18154,51,1034,706,22.5,1624.3,17,4,4,2,0,0,0,6.8,17448,47,22.7,1520.9
4490487724,1,18,1,1,3,2,0,0,0,6.6,17137,50,-2595,-2856,23.1,1506.5,17,8,7,6,0,1,0,7.4,19993,51,26.0,1766.0
4515381064,1,22,5,0,1,3,0,0,0,6.8,17258,55,-334,-73,22.8,1435.9,16,1,2,1,1,0,0,6.6,17331,48,22.3,1469.3
4512271556,1,13,3,1,11,8,1,1,1,7.4,20008,44,3806,2161,23.3,1937.7,15,0,4,4,0,0,0,7.0,17847,44,23.1,1557.1
4452824789,0,34,3,0,2,2,0,0,0,6.8,17185,37,-2711,-2547,22.0,1413.5,13,2,7,7,0,0,0,7.2,19732,58,23.0,1684.6
4481234929,1,24,1,1,8,8,0,0,0,6.8,18315,48,2551,1754,24.2,1744.8,17,1,4,7,0,0,0,6.6,16561,46,19.5,1489.7
4500668824,0,50,12,1,6,9,1,0,0,6.6,17693,48,66,-446,21.3,1595.8,37,3,3,3,0,0,0,6.8,18139,60,25.4,1589.2
4521663948,0,16,3,0,10,13,1,0,0,7.2,18402,52,2242,727,21.3,1828.7,36,1,5,3,0,0,0,6.8,17675,47,22.5,1604.5
4525067275,0,13,2,0,2,2,0,1,0,7.0,17975,51,-893,-213,25.2,1553.4,13,4,5,8,0,0,0,7.0,18188,44,23.1,1642.7
4496503390,0,33,1,0,2,2,0,0,0,7.0,17703,56,-1208,-152,23.0,1493.5,17,1,5,8,1,0,0,7.0,17855,43,24.8,1614.3
4519912865,1,13,3,0,12,11,0,0,0,7.2,19387,50,4003,2566,25.5,1933.1,17,1,4,5,1,0,0,6.8,16821,50,21.5,1532.8
4447426572,1,17,3,0,8,7,1,0,0,7.4,19719,43,819,2149,24.0,1713.1,13,5,6,9,0,0,0,7.0,17570,52,20.6,1631.2
4493407357,1,78,4,1,9,10,0,0,0,7.0,18340,52,4009,1935,23.0,1798.3,18,0,3,1,0,1,0,6.6,16405,49,18.3,1397.4
4459426947,0,16,2,0,5,5,1,0,0,7.0,18443,58,-259,-1001,22.1,1684.2,16,4,6,6,0,0,0,7.4,19444,64,24.7,1710.1
4519988685,0,22,2,1,9,13,0,0,0,6.8,17101,40,1728,-738,21.2,1756.9,11,2,6,7,0,0,0,7.0,17839,56,18.0,1584.1
4519844846,0,15,5,0,5,3,0,1,0,6.8,16956,48,474,393,24.1,1588.2,15,2,5,6,1,0,0,6.4,16563,36,20.7,1540.8
4525070748,0,19,2,1,9,8,0,0,0,6.8,17241,41,1863,328,20.2,1704.9,17,2,3,5,0,0,0,6.8,16913,58,20.4,1518.6
4465204267,0,40,4,0,1,1,0,0,0,6.8,16451,48,-3846,-2306,20.0,1355.6,17,5,7,7,1,0,0,7.2,18757,52,25.3,1740.2
4517684472,0,13,1,0,1,1,0,0,0,7.0,18342,47,-2373,-1592,22.7,1469.2,17,1,3,5,1,0,0,7.2,19934,76,25.0,1706.5
4517646191,1,15,2,0,8,10,1,0,0,6.6,16417,49,218,-204,20.4,1700.0,14,5,7,5,0,0,0,6.8,16621,55,20.9,1678.2
4459901632,1,31,2,1,6,7,0,0,0,7.2,18984,59,2208,1929,23.5,1720.0,20,1,4,5,0,0,0,6.6,17055,40,21.5,1499.2
4495413031,0,44,2,0,5,2,1,0,0,7.2,18408,64,-1440,-373,21.7,1540.9,17,4,7,9,0,0,0,7.2,18781,52,24.1,1684.9
4519612989,0,27,2,0,10,13,1,0,0,6.4,16235,36,-845,-1743,18.4,1728.3,14,5,12,7,0,0,0,6.8,17978,68,20.8,1812.8
4406716520,0,16,0,0,5,5,0,0,0,6.4,15965,47,-2635,-2694,17.3,1547.7,12,3,9,12,1,0,0,7.0,18659,43,24.1,1811.2
4525184804,1,54,4,0,6,8,1,1,0,7.0,18897,51,2817,2414,22.4,1676.3,37,3,1,1,0,0,0,6.4,16483,56,20.7,1394.6
4524569254,1,13,3,0,9,4,1,1,0,7.4,20263,70,2812,2497,22.3,1843.4,16,2,5,3,0,0,0,7.2,17766,55,22.6,1562.2
4431143877,0,17,3,0,1,2,0,0,0,6.6,16666,44,-3864,-2759,21.8,1373.1,24,4,6,10,1,0,0,7.2,19425,48,26.3,1759.5
4446797537,1,14,2,0,5,6,1,0,0,7.4,19984,76,334,955,23.3,1725.1,16,2,6,5,0,0,0,7.0,19029,60,23.0,1691.7
4524403652,1,12,2,1,7,5,1,0,0,7.0,18864,44,1909,2436,24.6,1705.1,16,0,6,8,0,0,0,6.4,16428,40,19.6,1514.2
4524260824,0,14,1,1,7,6,0,0,0,7.0,18557,44,-346,-358,20.9,1634.6,33,1,7,7,0,0,0,7.2,18915,67,18.2,1669.2
4440119391,1,24,3,1,14,14,0,0,0,7.6,21242,67,5802,5396,24.9,2109.5,13,5,4,5,1,0,0,6.2,15846,44,18.6,1529.3
4518199999,1,14,1,1,6,3,1,0,0,7.0,18641,47,1085,1048,22.8,1643.4,12,2,4,2,0,0,0,6.6,17593,48,22.0,1534.9
4520967143,0,36,2,1,4,2,1,0,0,6.8,18362,56,-2383,-1807,19.7,1583.4,16,1,11,7,0,0,0,7.4,20169,59,18.2,1821.7
4498216490,1,40,7,0,8,9,0,1,0,7.0,18900,45,306,1895,21.4,1696.8,25,4,9,10,0,0,0,6.6,17005,33,20.8,1666.2
4493677959,0,19,2,1,5,7,0,0,0,6.8,17005,51,-1568,-1850,20.9,1594.9,19,5,7,8,1,0,0,7.2,18855,71,21.5,1751.7
4523093613,1,17,3,0,5,3,1,0,0,6.8,17578,56,-1419,-1156,23.4,1605.6,39,2,7,13,0,1,0,7.0,18734,52,22.7,1747.5
4437257190,1,27,5,1,10,8,0,1,0,6.8,18818,52,2263,1634,22.2,1839.2,18,1,6,5,1,0,0,6.4,17184,60,21.3,1612.9
4521897707,1,17,4,1,6,9,0,0,0,7.2,18271,43,1374,1225,23.0,1641.5,17,4,2,2,1,0,0,6.8,17046,51,21.7,1504.1
4467164835,1,18,5,0,14,21,1,0,0,7.4,20064,56,4301,3444,22.0,1994.8,66,2,4,4,0,0,0,6.6,16620,60,20.5,1564.7
4521542696,1,13,0,1,9,6,0,0,0,7.0,19191,54,3905,3713,22.0,1818.9,15,3,4,3,0,0,0,6.2,15478,52,18.1,1428.4
4495464440,1,15,2,0,3,4,0,0,0,6.6,15990,42,-2919,-2318,19.4,1439.8,16,2,8,9,1,0,0,7.0,18308,51,20.7,1731.7
4452038425,1,22,2,1,6,8,1,0,0,7.4,20592,59,2923,2787,26.5,1735.9,15,7,0,0,0,0,0,6.8,17805,48,24.2,1443.6
4515821204,0,19,2,0,4,3,0,0,0,6.8,17535,55,-1059,-951,21.0,1581.7,15,4,7,9,1,1,0,7.0,18486,49,21.4,1687.6
4502922066,0,12,0,0,3,3,0,1,0,7.0,19121,52,-406,-14,27.0,1586.1,14,1,5,7,1,0,0,7.0,19135,56,23.5,1626.7
4384241438,1,16,1,0,7,7,1,0,0,7.0,18991,43,1143,1251,23.8,1635.5,11,0,3,2,0,0,0,7.0,17740,59,21.6,1521.2
4466040137,1,57,3,0,11,13,0,0,0,7.0,18622,56,736,266,22.5,1833.3,15,2,9,9,1,0,0,7.2,18356,44,20.5,1759.7
4476661914,0,10,0,1,2,3,0,0,0,6.8,16952,68,-4816,-3750,19.6,1456.2,12,1,11,12,1,0,0,7.4,20702,48,25.9,1937.8
4458282675,1,18,4,0,11,13,1,1,0,7.6,20488,57,3977,3949,23.6,1967.7,36,5,6,12,0,0,0,6.4,16539,32,20.8,1570.0
4507871318,1,18,5,0,11,14,0,0,0,7.0,18395,37,3026,3357,21.7,1879.3,20,2,7,8,1,0,0,6.4,15038,37,17.4,1576.7
4431970864,0,22,3,0,4,0,1,0,0,6.8,16422,51,-4262,-2426,19.0,1427.6,16,2,12,14,0,0,0,7.2,18848,40,22.4,1853.8
4516600859,0,18,1,1,4,4,0,1,1,6.8,17831,46,2476,772,22.7,1680.8,15,2,1,0,1,0,0,6.8,17059,53,24.8,1433.2
4499806829,0,15,2,0,3,3,0,0,0,6.6,16448,41,-3545,-3206,21.7,1500.2,39,2,9,10,1,1,0,7.4,19654,55,22.4,1854.7
4472532304,0,16,3,0,4,5,0,1,0,6.4,15677,49,-4324,-2979,17.3,1435.4,30,3,9,13,1,0,0,7.0,18656,55,21.3,1867.8
4444232401,1,11,3,0,5,6,1,0,0,7.2,19262,63,-496,-837,22.3,1592.6,9,2,6,5,0,0,0,7.4,20099,46,21.8,1642.2
4521519484,0,18,3,0,3,5,0,0,0,6.6,16162,38,-1620,-1442,24.1,1474.2,17,2,5,6,1,0,0,7.0,17604,62,22.6,1636.2
4515353277,1,18,3,1,6,8,0,0,0,6.8,17069,48,-1334,-1607,20.1,1648.1,14,4,10,12,1,0,0,7.2,18676,44,19.8,1781.5
4524248852,0,39,1,1,9,5,0,0,0,7.0,17660,32,-796,-217,19.4,1630.7,18,6,8,10,0,0,0,6.8,17877,44,21.5,1710.3
4521172111,1,39,3,1,6,3,1,0,0,7.2,19120,44,1398,1804,23.8,1656.9,17,18,2,3,0,0,0,6.6,17316,60,23.3,1517.1
4517776491,1,17,4,1,5,5,0,0,0,7.0,19067,63,3005,1938,22.9,1732.2,18,2,3,4,0,0,0,6.4,17129,32,19.7,1431.7
4519368335,0,18,4,1,3,2,0,0,0,6.8,16559,40,-3156,-3287,22.2,1471.1,18,4,8,6,0,0,0,7.2,19846,54,23.8,1786.7
4523639973,1,21,2,0,3,3,1,1,0,7.2,18511,55,-473,383,26.8,1600.9,16,6,5,7,0,0,0,6.8,18128,46,24.6,1648.2
4522111616,0,14,4,0,5,4,0,0,0,6.4,16437,36,-3397,-2282,19.6,1510.2,22,2,10,12,0,1,0,7.0,18719,49,22.5,1849.9
4521188250,0,40,4,0,6,5,0,0,0,6.8,17298,28,-1937,-1514,22.2,1549.9,13,5,9,12,1,0,0,7.0,18812,59,20.4,1743.6
4493154896,1,37,6,1,10,10,0,0,0,7.2,19319,48,3765,2661,21.8,1845.6,15,2,4,3,0,0,0,6.8,16658,47,19.3,1469.1
4512775669,0,13,2,1,5,5,1,0,0,7.0,17413,52,384,-690,22.4,1576.7,16,3,2,3,0,1,0,7.0,18103,48,25.0,1538.3
4505100164,1,16,1,1,11,12,1,0,0,7.2,19229,40,2708,682,22.3,1889.0,16,4,5,4,0,0,0,7.2,18547,47,23.0,1618.2
4439464616,0,15,4,1,4,3,0,0,0,7.0,17696,42,-2427,-1462,20.9,1490.1,16,0,8,7,0,0,0,7.2,19158,52,22.4,1732.8
4515793486,1,18,2,1,6,7,1,0,0,7.4,19346,45,1901,684,24.5,1678.5,48,1,3,2,0,0,0,7.0,18662,68,21.1,1488.4
4505809782,1,37,0,0,10,15,1,0,0,7.2,18509,60,2480,1699,23.5,1878.6,15,1,5,8,0,1,0,6.8,16810,40,22.1,1630.6
4502875704,0,16,2,0,1,2,0,1,0,6.6,16272,52,-3581,-2467,21.9,1472.7,14,6,10,15,1,0,0,7.0,18739,31,24.8,1830.8
4475734964,1,35,4,1,10,14,1,1,0,7.2,18763,55,2911,1378,20.0,1800.9,15,3,5,5,0,0,0,6.8,17385,52,21.2,1509.8
4482233269,0,16,3,0,1,2,0,1,0,6.8,17366,50,-1245,-1370,22.4,1452.6,16,4,4,4,1,0,0,7.0,18736,53,24.1,1577.1
4511770317,0,15,2,0,8,8,1,0,0,6.8,17397,50,166,-497,21.2,1662.7,14,0,6,6,0,1,0,7.0,17894,53,20.9,1646.1
4524067975,0,14,6,0,1,1,0,0,0,6.4,15488,56,-6309,-3115,16.9,1307.5,19,1,6,5,0,0,1,7.2,18603,48,27.0,1938.4
4474977192,0,16,1,0,5,4,0,0,0,6.8,17502,35,-2047,-2555,21.4,1610.5,141,1,11,5,1,0,0,7.6,20057,52,20.8,1815.2
4467242137,0,15,2,1,3,6,0,0,0,6.8,16677,49,-1464,-1509,21.3,1478.2,19,1,4,4,1,0,0,7.0,18186,56,23.8,1624.6
4521516098,1,13,3,1,5,4,1,1,0,7.0,18189,52,874,-302,21.7,1588.9,39,2,3,4,0,0,0,7.2,18491,52,21.5,1501.5
4475861894,0,18,10,1,2,3,1,0,0,6.8,17387,43,-627,183,25.0,1515.8,45,8,5,9,0,0,0,6.8,17204,24,24.3,1578.5
4473365528,0,16,3,0,3,4,0,0,0,6.8,17578,54,-334,-292,22.7,1507.3,12,3,3,3,0,0,0,6.8,17870,46,25.1,1540.7
4520554639,0,19,2,1,7,5,1,0,0,7.2,18785,52,449,1210,24.0,1712.5,16,3,8,13,0,0,0,7.0,17575,48,17.7,1667.6
4519562141,0,17,4,0,6,6,0,0,0,6.6,16818,49,-780,-73,20.9,1637.7,24,2,9,14,0,0,0,6.6,16891,32,20.0,1715.7
4477654399,0,20,4,0,4,4,0,1,0,7.4,18421,65,-205,1064,23.4,1588.8,18,2,6,7,0,0,0,7.0,17357,32,21.7,1609.3
4524744736,0,16,4,0,2,3,0,0,0,6.8,17356,60,-1731,-1585,22.6,1441.4,16,0,3,3,0,0,0,7.0,18941,56,26.8,1614.5
4437489184,0,34,2,0,10,9,1,0,0,7.0,18315,53,947,-188,21.9,1832.9,47,3,9,11,0,0,0,7.2,18503,48,19.4,1738.2
4516668528,0,16,3,1,6,10,0,0,0,6.8,16720,34,-713,-1111,21.5,1624.5,18,3,7,5,1,0,0,6.8,17831,47,20.7,1695.8
4519159286,1,15,1,1,3,2,1,0,0,6.8,17683,56,1171,-1140,22.3,1612.0,13,2,4,3,0,0,0,7.2,18823,46,20.7,1494.9
4519850833,0,10,1,1,5,8,0,0,0,6.4,16604,52,-459,-307,19.1,1554.8,16,2,7,9,1,0,0,6.8,16911,40,19.6,1600.7
4517486439,1,19,3,1,8,12,0,0,0,7.2,18495,44,2673,1388,20.9,1743.2,11,2,2,4,1,0,0,6.6,17107,64,21.6,1475.9
4524983213,1,18,4,1,9,10,1,0,0,6.8,17350,36,-251,-1675,20.7,1692.2,15,3,7,3,0,0,0,7.2,19025,48,22.1,1717.3
4518971056,0,29,2,1,5,5,0,0,0,7.2,18818,49,534,634,24.5,1614.2,15,4,2,2,1,1,0,6.8,18184,58,27.7,1560.8
4519735486,0,14,3,0,2,2,1,0,0,6.6,17694,60,-4005,-2248,21.1,1463.0,14,5,8,7,0,0,0,7.4,19942,47,27.1,1863.5
4474578405,1,15,2,1,2,1,1,1,0,7.0,18134,64,-318,86,23.9,1513.1,17,3,4,5,0,0,0,6.8,18048,44,21.6,1544.9
4495526731,0,12,2,1,8,7,0,1,0,7.2,18512,59,2682,2118,20.3,1769.7,15,0,5,5,1,0,0,6.6,16394,50,16.5,1501.5
4523588445,0,15,5,1,4,5,1,0,0,7.0,17653,47,2092,1763,24.4,1611.6,13,2,3,2,0,0,0,6.4,15890,48,19.1,1402.4
4496025643,1,18,1,0,10,9,0,0,0,7.4,19949,52,2300,2148,22.8,1848.5,16,3,7,6,0,0,0,7.2,17801,43,18.7,1618.5
4449279281,1,15,2,1,6,4,1,0,0,7.0,18593,44,2642,1346,24.1,1698.0,16,3,3,5,0,0,0,6.6,17247,54,18.8,1433.8
4524290588,1,14,2,1,5,6,0,0,0,6.8,17494,46,2833,220,23.6,1706.6,12,0,4,2,1,0,0,7.0,17274,67,17.2,1423.3
4481379221,0,14,3,1,8,9,0,0,0,6.6,17447,40,-336,-1059,21.4,1720.2,14,0,8,9,1,0,0,7.0,18506,71,21.4,1753.8
4497057886,0,15,2,0,1,2,1,0,0,6.6,16461,55,-5136,-3713,21.4,1470.2,14,3,8,7,0,0,1,7.6,20174,46,28.9,1983.8
4457248839,1,14,2,0,13,11,0,0,0,7.4,19886,40,1872,3579,23.8,1869.2,13,2,7,11,0,0,0,6.6,16307,36,21.5,1682.0
4462529490,0,16,4,0,11,13,1,0,0,6.8,16837,56,-1048,-450,18.2,1854.9,15,4,13,17,0,1,1,6.8,17287,40,20.1,1959.7
4511728953,1,15,2,0,4,3,1,0,0,7.2,18390,59,-88,-932,24.2,1585.9,41,2,5,10,0,0,0,7.2,19322,61,22.2,1594.7
4455484063,1,15,2,0,4,5,0,0,0,7.0,18226,56,-1427,-1008,22.4,1604.4,18,2,9,6,0,0,0,7.2,19234,28,24.3,1747.1
4492027887,1,17,2,0,8,6,0,1,0,6.8,16613,37,-2440,-1603,18.0,1594.1,14,5,11,15,0,0,0,6.8,18216,40,21.9,1838.1
4500738441,0,23,2,1,5,4,0,0,0,6.6,16844,39,-1614,-2256,22.9,1567.5,14,3,9,12,1,0,0,7.2,19100,56,21.5,1728.9
4472130589,1,15,5,0,4,2,1,0,0,6.8,17438,60,-1075,73,23.4,1568.2,19,2,7,6,0,0,0,6.8,17365,51,21.3,1675.7
4509440283,1,56,2,1,7,7,1,1,0,6.8,17154,44,-1799,-1304,19.0,1584.3,17,3,8,15,0,0,0,6.8,18458,48,19.6,1764.2
4522207567,1,16,3,1,12,11,1,0,0,7.4,19855,48,3296,3231,20.1,1824.8,12,0,3,3,0,0,0,6.4,16624,47,20.1,1495.2
4492532758,1,13,4,0,4,3,0,0,0,7.0,18073,68,-1942,57,20.1,1533.3,18,3,7,5,1,0,0,6.8,18016,48,23.6,1727.5
4521901284,1,17,6,1,8,10,1,0,0,7.2,18253,31,2013,247,24.6,1749.6,16,4,4,3,0,0,0,7.0,18006,60,22.9,1548.3
4524952365,1,14,6,1,12,15,1,1,0,7.0,18530,52,3574,1210,22.1,1980.9,22,2,8,11,0,0,0,6.8,17320,45,16.6,1623.5
4506175906,1,21,5,1,13,9,1,0,0,7.0,19021,36,6000,5033,24.6,1932.9,36,3,3,5,0,1,0,6.0,13988,56,14.2,1332.9
4462044332,0,22,3,0,5,2,0,0,1,6.2,14986,36,-3128,-2320,19.3,1560.0,15,6,9,9,0,1,1,6.8,17306,46,23.2,1872.8
4490186049,1,15,4,0,4,1,1,1,0,7.2,18889,50,1229,1059,27.4,1629.2,18,2,4,2,0,0,0,7.0,17830,50,22.0,1506.3
4484406104,0,22,6,1,5,6,0,1,0,7.0,18225,51,1285,1300,26.9,1767.7,18,5,10,9,1,0,0,6.6,16925,44,17.3,1639.2
4525016329,0,38,2,0,5,6,0,0,0,6.8,17635,48,-3274,-1385,17.6,1514.1,12,15,10,8,1,0,0,7.2,19020,36,23.8,1841.5
4500061522,0,15,4,0,5,1,0,0,0,7.0,17306,47,-1770,325,21.2,1489.7,16,2,8,9,1,0,0,6.8,16981,46,19.1,1666.7
4519405060,1,46,0,1,8,14,1,0,0,7.0,18610,55,1892,890,21.1,1752.0,11,2,3,4,0,0,0,6.8,17720,52,25.0,1562.8
4489107680,0,17,3,1,8,9,0,0,0,7.0,18932,55,525,902,22.2,1716.4,17,0,7,7,0,0,0,6.8,18030,55,21.5,1663.9
4524853879,0,12,5,1,5,8,1,0,0,6.6,17033,44,-415,-498,23.4,1599.9,16,1,6,8,0,0,0,7.0,17531,48,22.6,1641.4
4519652445,1,10,2,0,2,1,0,0,0,6.8,17517,48,-1751,-1585,23.4,1454.2,15,1,6,4,1,0,0,7.0,19102,56,22.9,1629.3
4479492497,1,12,2,1,14,10,0,1,1,6.6,17976,50,4453,2458,19.4,2022.5,17,2,6,6,1,0,0,6.6,15518,40,18.9,1577.2
4477014254,0,17,2,1,11,10,1,0,0,7.0,18175,56,1393,441,19.9,1820.3,29,4,6,2,0,0,0,6.8,17734,52,22.4,1681.0
4474899637,1,18,3,0,6,4,1,1,0,7.2,18618,52,534,154,25.3,1678.7,17,3,5,10,0,0,0,7.2,18464,75,19.7,1625.3
4448166002,0,19,3,1,2,2,0,0,0,6.8,16588,54,-3301,-2246,22.6,1495.9,16,2,11,18,1,0,0,7.4,18834,53,20.3,1826.0
4518035441,1,17,0,0,4,4,1,1,0,6.8,16489,64,-2022,-2023,19.0,1513.2,14,2,7,7,0,0,0,7.2,18512,44,24.2,1715.4
