blueWins,blueWardsDestroyed,blueFirstBlood,blueKills,blueAssists,blueDragons,blueHeralds,blueTowersDestroyed,blueAvgLevel,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsDestroyed,redKills,redAssists,redDragons,redHeralds,redTowersDestroyed,redAvgLevel,redTotalJungleMinionsKilled,redCSPerMin,redGoldPerMin,blueVisionScore,redVisionScore
0,5,0,6,5,0,0,0,6.6,36,-1304,-552,22.2,1574.8,6,8,12,1,0,0,6.8,46,21.6,1705.2,17,40
1,4,1,8,10,1,0,0,7.4,59,1824,1409,22.9,1788.6,1,5,5,0,0,0,7.2,60,22.2,1606.2,42,14
0,7,0,11,15,0,0,0,6.6,38,229,-45,17.4,1706.9,5,8,9,1,1,0,6.8,44,21.2,1684.0,17,17
1,2,0,4,4,0,1,0,7.2,57,1507,1667,25.2,1663.1,2,4,1,0,0,0,7.0,56,21.4,1512.4,15,29
0,3,0,1,3,1,0,0,7.0,65,-1787,-1135,23.1,1476.6,3,5,4,0,0,0,7.0,61,23.5,1655.3,12,17
0,2,0,8,3,0,0,0,7.2,49,815,1397,23.4,1711.3,2,7,4,0,0,0,6.8,52,18.2,1629.8,14,15
0,2,0,5,6,1,0,0,6.6,48,-4767,-5061,16.7,1512.0,1,14,9,0,0,0,7.8,44,23.8,1988.7,13,15
0,3,0,4,6,0,0,0,6.6,43,-1861,-2532,22.1,1533.9,4,6,10,1,0,0,7.0,64,26.2,1720.0,13,15
0,0,0,1,1,1,0,0,5.8,53,-7655,-4485,17.4,1343.8,4,14,18,0,0,1,7.0,29,23.4,2109.3,68,15
1,1,0,4,3,0,0,0,6.8,56,-2058,-2051,21.2,1558.2,6,9,11,0,0,0,7.2,54,22.4,1764.0,20,12
1,3,0,5,7,1,0,0,6.6,52,-575,-208,20.1,1544.1,1,5,3,0,0,0,6.8,64,21.3,1601.6,16,18
0,2,1,4,2,0,1,0,7.2,61,1765,701,24.5,1600.2,0,2,1,0,0,0,6.8,58,21.2,1423.7,12,15
0,5,1,5,8,0,1,0,6.8,40,540,269,22.0,1600.9,2,5,8,1,0,0,6.8,54,18.5,1546.9,13,15
1,3,0,12,15,0,0,0,6.6,48,862,-442,18.6,1810.6,4,9,11,1,0,0,6.8,48,20.4,1724.4,16,17
1,3,1,6,9,1,0,0,6.6,44,2761,1659,22.1,1650.1,1,2,1,0,0,0,6.6,40,20.1,1374.0,35,15
0,2,0,3,3,0,0,0,6.8,61,-1249,-853,22.7,1550.5,4,8,5,1,0,0,7.2,44,21.4,1675.4,14,84
1,2,0,5,3,0,0,0,7.0,60,-75,655,24.4,1619.5,4,5,5,1,0,0,7.0,52,21.7,1627.0,35,17
1,3,1,14,12,1,0,0,6.8,48,5805,4777,23.0,2029.4,1,5,6,0,0,0,5.8,28,17.8,1448.9,18,17
0,4,0,5,3,0,1,0,7.0,59,-810,-305,19.8,1547.5,5,7,11,1,0,0,7.0,52,21.2,1628.5,22,13
0,3,1,5,6,0,1,0,7.0,51,1034,706,22.5,1624.3,4,4,2,0,0,0,6.8,47,22.7,1520.9,124,17
1,1,1,3,2,0,0,0,6.6,50,-2595,-2856,23.1,1506.5,8,7,6,0,1,0,7.4,51,26.0,1766.0,18,17
1,5,0,1,3,0,0,0,6.8,55,-334,-73,22.8,1435.9,1,2,1,1,0,0,6.6,48,22.3,1469.3,22,16
1,3,1,11,8,1,1,1,7.4,44,3806,2161,23.3,1937.7,0,4,4,0,0,0,7.0,44,23.1,1557.1,13,15
0,3,0,2,2,0,0,0,6.8,37,-2711,-2547,22.0,1413.5,2,7,7,0,0,0,7.2,58,23.0,1684.6,34,13
1,1,1,8,8,0,0,0,6.8,48,2551,1754,24.2,1744.8,1,4,7,0,0,0,6.6,46,19.5,1489.7,24,17
0,12,1,6,9,1,0,0,6.6,48,66,-446,21.3,1595.8,3,3,3,0,0,0,6.8,60,25.4,1589.2,50,37
0,3,0,10,13,1,0,0,7.2,52,2242,727,21.3,1828.7,1,5,3,0,0,0,6.8,47,22.5,1604.5,16,36
0,2,0,2,2,0,1,0,7.0,51,-893,-213,25.2,1553.4,4,5,8,0,0,0,7.0,44,23.1,1642.7,13,13
0,1,0,2,2,0,0,0,7.0,56,-1208,-152,23.0,1493.5,1,5,8,1,0,0,7.0,43,24.8,1614.3,33,17
1,3,0,12,11,0,0,0,7.2,50,4003,2566,25.5,1933.1,1,4,5,1,0,0,6.8,50,21.5,1532.8,13,17
1,3,0,8,7,1,0,0,7.4,43,819,2149,24.0,1713.1,5,6,9,0,0,0,7.0,52,20.6,1631.2,17,13
1,4,1,9,10,0,0,0,7.0,52,4009,1935,23.0,1798.3,0,3,1,0,1,0,6.6,49,18.3,1397.4,78,18
0,2,0,5,5,1,0,0,7.0,58,-259,-1001,22.1,1684.2,4,6,6,0,0,0,7.4,64,24.7,1710.1,16,16
0,2,1,9,13,0,0,0,6.8,40,1728,-738,21.2,1756.9,2,6,7,0,0,0,7.0,56,18.0,1584.1,22,11
0,5,0,5,3,0,1,0,6.8,48,474,393,24.1,1588.2,2,5,6,1,0,0,6.4,36,20.7,1540.8,15,15
0,2,1,9,8,0,0,0,6.8,41,1863,328,20.2,1704.9,2,3,5,0,0,0,6.8,58,20.4,1518.6,19,17
0,4,0,1,1,0,0,0,6.8,48,-3846,-2306,20.0,1355.6,5,7,7,1,0,0,7.2,52,25.3,1740.2,40,17
0,1,0,1,1,0,0,0,7.0,47,-2373,-1592,22.7,1469.2,1,3,5,1,0,0,7.2,76,25.0,1706.5,13,17
1,2,0,8,10,1,0,0,6.6,49,218,-204,20.4,1700.0,5,7,5,0,0,0,6.8,55,20.9,1678.2,15,14
1,2,1,6,7,0,0,0,7.2,59,2208,1929,23.5,1720.0,1,4,5,0,0,0,6.6,40,21.5,1499.2,31,20
0,2,0,5,2,1,0,0,7.2,64,-1440,-373,21.7,1540.9,4,7,9,0,0,0,7.2,52,24.1,1684.9,44,17
0,2,0,10,13,1,0,0,6.4,36,-845,-1743,18.4,1728.3,5,12,7,0,0,0,6.8,68,20.8,1812.8,27,14
0,0,0,5,5,0,0,0,6.4,47,-2635,-2694,17.3,1547.7,3,9,12,1,0,0,7.0,43,24.1,1811.2,16,12
1,4,0,6,8,1,1,0,7.0,51,2817,2414,22.4,1676.3,3,1,1,0,0,0,6.4,56,20.7,1394.6,54,37
1,3,0,9,4,1,1,0,7.4,70,2812,2497,22.3,1843.4,2,5,3,0,0,0,7.2,55,22.6,1562.2,13,16
0,3,0,1,2,0,0,0,6.6,44,-3864,-2759,21.8,1373.1,4,6,10,1,0,0,7.2,48,26.3,1759.5,17,24
1,2,0,5,6,1,0,0,7.4,76,334,955,23.3,1725.1,2,6,5,0,0,0,7.0,60,23.0,1691.7,14,16
1,2,1,7,5,1,0,0,7.0,44,1909,2436,24.6,1705.1,0,6,8,0,0,0,6.4,40,19.6,1514.2,12,16
0,1,1,7,6,0,0,0,7.0,44,-346,-358,20.9,1634.6,1,7,7,0,0,0,7.2,67,18.2,1669.2,14,33
1,3,1,14,14,0,0,0,7.6,67,5802,5396,24.9,2109.5,5,4,5,1,0,0,6.2,44,18.6,1529.3,24,13
1,1,1,6,3,1,0,0,7.0,47,1085,1048,22.8,1643.4,2,4,2,0,0,0,6.6,48,22.0,1534.9,14,12
0,2,1,4,2,1,0,0,6.8,56,-2383,-1807,19.7,1583.4,1,11,7,0,0,0,7.4,59,18.2,1821.7,36,16
1,7,0,8,9,0,1,0,7.0,45,306,1895,21.4,1696.8,4,9,10,0,0,0,6.6,33,20.8,1666.2,40,25
0,2,1,5,7,0,0,0,6.8,51,-1568,-1850,20.9,1594.9,5,7,8,1,0,0,7.2,71,21.5,1751.7,19,19
1,3,0,5,3,1,0,0,6.8,56,-1419,-1156,23.4,1605.6,2,7,13,0,1,0,7.0,52,22.7,1747.5,17,39
1,5,1,10,8,0,1,0,6.8,52,2263,1634,22.2,1839.2,1,6,5,1,0,0,6.4,60,21.3,1612.9,27,18
1,4,1,6,9,0,0,0,7.2,43,1374,1225,23.0,1641.5,4,2,2,1,0,0,6.8,51,21.7,1504.1,17,17
1,5,0,14,21,1,0,0,7.4,56,4301,3444,22.0,1994.8,2,4,4,0,0,0,6.6,60,20.5,1564.7,18,66
1,0,1,9,6,0,0,0,7.0,54,3905,3713,22.0,1818.9,3,4,3,0,0,0,6.2,52,18.1,1428.4,13,15
1,2,0,3,4,0,0,0,6.6,42,-2919,-2318,19.4,1439.8,2,8,9,1,0,0,7.0,51,20.7,1731.7,15,16
1,2,1,6,8,1,0,0,7.4,59,2923,2787,26.5,1735.9,7,0,0,0,0,0,6.8,48,24.2,1443.6,22,15
0,2,0,4,3,0,0,0,6.8,55,-1059,-951,21.0,1581.7,4,7,9,1,1,0,7.0,49,21.4,1687.6,19,15
0,0,0,3,3,0,1,0,7.0,52,-406,-14,27.0,1586.1,1,5,7,1,0,0,7.0,56,23.5,1626.7,12,14
1,1,0,7,7,1,0,0,7.0,43,1143,1251,23.8,1635.5,0,3,2,0,0,0,7.0,59,21.6,1521.2,16,11
1,3,0,11,13,0,0,0,7.0,56,736,266,22.5,1833.3,2,9,9,1,0,0,7.2,44,20.5,1759.7,57,15
0,0,1,2,3,0,0,0,6.8,68,-4816,-3750,19.6,1456.2,1,11,12,1,0,0,7.4,48,25.9,1937.8,10,12
1,4,0,11,13,1,1,0,7.6,57,3977,3949,23.6,1967.7,5,6,12,0,0,0,6.4,32,20.8,1570.0,18,36
1,5,0,11,14,0,0,0,7.0,37,3026,3357,21.7,1879.3,2,7,8,1,0,0,6.4,37,17.4,1576.7,18,20
0,3,0,4,0,1,0,0,6.8,51,-4262,-2426,19.0,1427.6,2,12,14,0,0,0,7.2,40,22.4,1853.8,22,16
0,1,1,4,4,0,1,1,6.8,46,2476,772,22.7,1680.8,2,1,0,1,0,0,6.8,53,24.8,1433.2,18,15
0,2,0,3,3,0,0,0,6.6,41,-3545,-3206,21.7,1500.2,2,9,10,1,1,0,7.4,55,22.4,1854.7,15,39
0,3,0,4,5,0,1,0,6.4,49,-4324,-2979,17.3,1435.4,3,9,13,1,0,0,7.0,55,21.3,1867.8,16,30
1,3,0,5,6,1,0,0,7.2,63,-496,-837,22.3,1592.6,2,6,5,0,0,0,7.4,46,21.8,1642.2,11,9
0,3,0,3,5,0,0,0,6.6,38,-1620,-1442,24.1,1474.2,2,5,6,1,0,0,7.0,62,22.6,1636.2,18,17
1,3,1,6,8,0,0,0,6.8,48,-1334,-1607,20.1,1648.1,4,10,12,1,0,0,7.2,44,19.8,1781.5,18,14
0,1,1,9,5,0,0,0,7.0,32,-796,-217,19.4,1630.7,6,8,10,0,0,0,6.8,44,21.5,1710.3,39,18
1,3,1,6,3,1,0,0,7.2,44,1398,1804,23.8,1656.9,18,2,3,0,0,0,6.6,60,23.3,1517.1,39,17
1,4,1,5,5,0,0,0,7.0,63,3005,1938,22.9,1732.2,2,3,4,0,0,0,6.4,32,19.7,1431.7,17,18
0,4,1,3,2,0,0,0,6.8,40,-3156,-3287,22.2,1471.1,4,8,6,0,0,0,7.2,54,23.8,1786.7,18,18
1,2,0,3,3,1,1,0,7.2,55,-473,383,26.8,1600.9,6,5,7,0,0,0,6.8,46,24.6,1648.2,21,16
0,4,0,5,4,0,0,0,6.4,36,-3397,-2282,19.6,1510.2,2,10,12,0,1,0,7.0,49,22.5,1849.9,14,22
0,4,0,6,5,0,0,0,6.8,28,-1937,-1514,22.2,1549.9,5,9,12,1,0,0,7.0,59,20.4,1743.6,40,13
1,6,1,10,10,0,0,0,7.2,48,3765,2661,21.8,1845.6,2,4,3,0,0,0,6.8,47,19.3,1469.1,37,15
0,2,1,5,5,1,0,0,7.0,52,384,-690,22.4,1576.7,3,2,3,0,1,0,7.0,48,25.0,1538.3,13,16
1,1,1,11,12,1,0,0,7.2,40,2708,682,22.3,1889.0,4,5,4,0,0,0,7.2,47,23.0,1618.2,16,16
0,4,1,4,3,0,0,0,7.0,42,-2427,-1462,20.9,1490.1,0,8,7,0,0,0,7.2,52,22.4,1732.8,15,16
1,2,1,6,7,1,0,0,7.4,45,1901,684,24.5,1678.5,1,3,2,0,0,0,7.0,68,21.1,1488.4,18,48
1,0,0,10,15,1,0,0,7.2,60,2480,1699,23.5,1878.6,1,5,8,0,1,0,6.8,40,22.1,1630.6,37,15
0,2,0,1,2,0,1,0,6.6,52,-3581,-2467,21.9,1472.7,6,10,15,1,0,0,7.0,31,24.8,1830.8,16,14
1,4,1,10,14,1,1,0,7.2,55,2911,1378,20.0,1800.9,3,5,5,0,0,0,6.8,52,21.2,1509.8,35,15
0,3,0,1,2,0,1,0,6.8,50,-1245,-1370,22.4,1452.6,4,4,4,1,0,0,7.0,53,24.1,1577.1,16,16
0,2,0,8,8,1,0,0,6.8,50,166,-497,21.2,1662.7,0,6,6,0,1,0,7.0,53,20.9,1646.1,15,14
0,6,0,1,1,0,0,0,6.4,56,-6309,-3115,16.9,1307.5,1,6,5,0,0,1,7.2,48,27.0,1938.4,14,19
0,1,0,5,4,0,0,0,6.8,35,-2047,-2555,21.4,1610.5,1,11,5,1,0,0,7.6,52,20.8,1815.2,16,141
0,2,1,3,6,0,0,0,6.8,49,-1464,-1509,21.3,1478.2,1,4,4,1,0,0,7.0,56,23.8,1624.6,15,19
1,3,1,5,4,1,1,0,7.0,52,874,-302,21.7,1588.9,2,3,4,0,0,0,7.2,52,21.5,1501.5,13,39
0,10,1,2,3,1,0,0,6.8,43,-627,183,25.0,1515.8,8,5,9,0,0,0,6.8,24,24.3,1578.5,18,45
0,3,0,3,4,0,0,0,6.8,54,-334,-292,22.7,1507.3,3,3,3,0,0,0,6.8,46,25.1,1540.7,16,12
0,2,1,7,5,1,0,0,7.2,52,449,1210,24.0,1712.5,3,8,13,0,0,0,7.0,48,17.7,1667.6,19,16
0,4,0,6,6,0,0,0,6.6,49,-780,-73,20.9,1637.7,2,9,14,0,0,0,6.6,32,20.0,1715.7,17,24
0,4,0,4,4,0,1,0,7.4,65,-205,1064,23.4,1588.8,2,6,7,0,0,0,7.0,32,21.7,1609.3,20,18
0,4,0,2,3,0,0,0,6.8,60,-1731,-1585,22.6,1441.4,0,3,3,0,0,0,7.0,56,26.8,1614.5,16,16
0,2,0,10,9,1,0,0,7.0,53,947,-188,21.9,1832.9,3,9,11,0,0,0,7.2,48,19.4,1738.2,34,47
0,3,1,6,10,0,0,0,6.8,34,-713,-1111,21.5,1624.5,3,7,5,1,0,0,6.8,47,20.7,1695.8,16,18
1,1,1,3,2,1,0,0,6.8,56,1171,-1140,22.3,1612.0,2,4,3,0,0,0,7.2,46,20.7,1494.9,15,13
0,1,1,5,8,0,0,0,6.4,52,-459,-307,19.1,1554.8,2,7,9,1,0,0,6.8,40,19.6,1600.7,10,16
1,3,1,8,12,0,0,0,7.2,44,2673,1388,20.9,1743.2,2,2,4,1,0,0,6.6,64,21.6,1475.9,19,11
1,4,1,9,10,1,0,0,6.8,36,-251,-1675,20.7,1692.2,3,7,3,0,0,0,7.2,48,22.1,1717.3,18,15
0,2,1,5,5,0,0,0,7.2,49,534,634,24.5,1614.2,4,2,2,1,1,0,6.8,58,27.7,1560.8,29,15
0,3,0,2,2,1,0,0,6.6,60,-4005,-2248,21.1,1463.0,5,8,7,0,0,0,7.4,47,27.1,1863.5,14,14
1,2,1,2,1,1,1,0,7.0,64,-318,86,23.9,1513.1,3,4,5,0,0,0,6.8,44,21.6,1544.9,15,17
0,2,1,8,7,0,1,0,7.2,59,2682,2118,20.3,1769.7,0,5,5,1,0,0,6.6,50,16.5,1501.5,12,15
0,5,1,4,5,1,0,0,7.0,47,2092,1763,24.4,1611.6,2,3,2,0,0,0,6.4,48,19.1,1402.4,15,13
1,1,0,10,9,0,0,0,7.4,52,2300,2148,22.8,1848.5,3,7,6,0,0,0,7.2,43,18.7,1618.5,18,16
1,2,1,6,4,1,0,0,7.0,44,2642,1346,24.1,1698.0,3,3,5,0,0,0,6.6,54,18.8,1433.8,15,16
1,2,1,5,6,0,0,0,6.8,46,2833,220,23.6,1706.6,0,4,2,1,0,0,7.0,67,17.2,1423.3,14,12
0,3,1,8,9,0,0,0,6.6,40,-336,-1059,21.4,1720.2,0,8,9,1,0,0,7.0,71,21.4,1753.8,14,14
0,2,0,1,2,1,0,0,6.6,55,-5136,-3713,21.4,1470.2,3,8,7,0,0,1,7.6,46,28.9,1983.8,15,14
1,2,0,13,11,0,0,0,7.4,40,1872,3579,23.8,1869.2,2,7,11,0,0,0,6.6,36,21.5,1682.0,14,13
0,4,0,11,13,1,0,0,6.8,56,-1048,-450,18.2,1854.9,4,13,17,0,1,1,6.8,40,20.1,1959.7,16,15
1,2,0,4,3,1,0,0,7.2,59,-88,-932,24.2,1585.9,2,5,10,0,0,0,7.2,61,22.2,1594.7,15,41
1,2,0,4,5,0,0,0,7.0,56,-1427,-1008,22.4,1604.4,2,9,6,0,0,0,7.2,28,24.3,1747.1,15,18
1,2,0,8,6,0,1,0,6.8,37,-2440,-1603,18.0,1594.1,5,11,15,0,0,0,6.8,40,21.9,1838.1,17,14
0,2,1,5,4,0,0,0,6.6,39,-1614,-2256,22.9,1567.5,3,9,12,1,0,0,7.2,56,21.5,1728.9,23,14
1,5,0,4,2,1,0,0,6.8,60,-1075,73,23.4,1568.2,2,7,6,0,0,0,6.8,51,21.3,1675.7,15,19
1,2,1,7,7,1,1,0,6.8,44,-1799,-1304,19.0,1584.3,3,8,15,0,0,0,6.8,48,19.6,1764.2,56,17
1,3,1,12,11,1,0,0,7.4,48,3296,3231,20.1,1824.8,0,3,3,0,0,0,6.4,47,20.1,1495.2,16,12
1,4,0,4,3,0,0,0,7.0,68,-1942,57,20.1,1533.3,3,7,5,1,0,0,6.8,48,23.6,1727.5,13,18
1,6,1,8,10,1,0,0,7.2,31,2013,247,24.6,1749.6,4,4,3,0,0,0,7.0,60,22.9,1548.3,17,16
1,6,1,12,15,1,1,0,7.0,52,3574,1210,22.1,1980.9,2,8,11,0,0,0,6.8,45,16.6,1623.5,14,22
1,5,1,13,9,1,0,0,7.0,36,6000,5033,24.6,1932.9,3,3,5,0,1,0,6.0,56,14.2,1332.9,21,36
0,3,0,5,2,0,0,1,6.2,36,-3128,-2320,19.3,1560.0,6,9,9,0,1,1,6.8,46,23.2,1872.8,22,15
1,4,0,4,1,1,1,0,7.2,50,1229,1059,27.4,1629.2,2,4,2,0,0,0,7.0,50,22.0,1506.3,15,18
0,6,1,5,6,0,1,0,7.0,51,1285,1300,26.9,1767.7,5,10,9,1,0,0,6.6,44,17.3,1639.2,22,18
0,2,0,5,6,0,0,0,6.8,48,-3274,-1385,17.6,1514.1,15,10,8,1,0,0,7.2,36,23.8,1841.5,38,12
0,4,0,5,1,0,0,0,7.0,47,-1770,325,21.2,1489.7,2,8,9,1,0,0,6.8,46,19.1,1666.7,15,16
1,0,1,8,14,1,0,0,7.0,55,1892,890,21.1,1752.0,2,3,4,0,0,0,6.8,52,25.0,1562.8,46,11
0,3,1,8,9,0,0,0,7.0,55,525,902,22.2,1716.4,0,7,7,0,0,0,6.8,55,21.5,1663.9,17,17
0,5,1,5,8,1,0,0,6.6,44,-415,-498,23.4,1599.9,1,6,8,0,0,0,7.0,48,22.6,1641.4,12,16
1,2,0,2,1,0,0,0,6.8,48,-1751,-1585,23.4,1454.2,1,6,4,1,0,0,7.0,56,22.9,1629.3,10,15
1,2,1,14,10,0,1,1,6.6,50,4453,2458,19.4,2022.5,2,6,6,1,0,0,6.6,40,18.9,1577.2,12,17
0,2,1,11,10,1,0,0,7.0,56,1393,441,19.9,1820.3,4,6,2,0,0,0,6.8,52,22.4,1681.0,17,29
1,3,0,6,4,1,1,0,7.2,52,534,154,25.3,1678.7,3,5,10,0,0,0,7.2,75,19.7,1625.3,18,17
0,3,1,2,2,0,0,0,6.8,54,-3301,-2246,22.6,1495.9,2,11,18,1,0,0,7.4,53,20.3,1826.0,19,16
1,0,0,4,4,1,1,0,6.8,64,-2022,-2023,19.0,1513.2,2,7,7,0,0,0,7.2,44,24.2,1715.4,17,14
0,2,0,3,4,0,0,0,7.0,46,176,-172,25.2,1635.4,3,6,7,1,0,0,6.8,55,20.2,1617.8,14,51
0,3,0,2,2,0,1,0,6.8,52,-458,-559,20.5,1465.2,0,5,3,1,0,0,6.8,52,21.0,1511.0,13,14
0,13,1,4,7,0,0,0,6.8,61,676,-576,18.2,1533.1,4,2,1,1,0,0,7.2,54,21.6,1465.5,30,64
1,6,0,6,5,1,0,0,7.2,71,2536,3339,21.8,1700.2,3,4,0,0,1,0,6.4,35,21.0,1446.6,18,14
1,4,0,7,10,0,0,0,6.8,44,-1751,-2784,18.9,1630.8,1,11,9,0,1,0,7.4,58,20.0,1805.9,53,40
1,2,0,7,9,0,0,0,6.8,45,-1516,-1467,19.8,1628.2,4,10,10,1,1,0,6.8,47,20.1,1779.8,17,16
0,2,1,3,3,0,0,0,6.4,48,-2566,-2246,16.2,1411.0,2,7,3,0,0,0,6.8,47,22.8,1667.6,14,15
0,3,1,4,5,0,0,0,7.0,47,-2023,-2678,22.6,1542.6,2,8,4,1,0,0,7.4,60,25.1,1744.9,85,16
0,2,0,5,4,0,1,0,6.8,51,-276,179,22.2,1598.3,3,6,8,0,0,0,6.8,48,18.9,1625.9,14,16
1,4,1,7,5,1,1,0,7.2,60,1574,1834,21.1,1680.1,1,4,3,0,0,0,6.8,43,20.0,1522.7,18,12
1,2,0,6,10,0,0,0,7.2,54,2378,2190,23.2,1714.1,2,3,1,1,0,0,6.8,56,20.6,1476.3,22,15
0,3,1,4,4,0,0,0,7.0,48,-3223,-2518,19.5,1512.2,2,9,10,1,1,0,7.4,68,23.5,1834.5,16,12
0,3,0,5,7,0,0,0,7.0,63,808,1415,23.8,1687.8,5,5,8,1,0,0,7.0,56,21.4,1607.0,16,38
1,0,1,8,8,0,0,0,7.0,45,3803,2825,23.8,1827.4,0,2,6,0,0,0,6.4,51,20.1,1447.1,38,15
0,5,0,2,3,0,0,0,6.8,48,-3360,-1842,19.4,1417.6,3,8,7,1,0,0,7.2,56,22.8,1753.6,17,19
1,4,0,6,9,0,0,0,7.2,64,2397,1405,24.3,1754.9,3,2,1,0,1,0,6.8,44,24.8,1515.2,16,21
0,2,1,5,7,0,0,0,6.6,51,-883,-1828,21.7,1604.9,7,8,9,0,0,0,7.0,43,18.7,1693.2,18,14
0,2,1,1,1,0,0,0,6.4,32,-2638,-2478,22.9,1401.7,3,4,5,1,1,0,6.8,56,23.1,1665.5,13,39
1,4,1,14,16,0,0,0,7.8,56,5035,5420,21.8,2013.9,1,3,5,0,0,0,6.6,40,22.3,1510.4,17,16
0,1,1,5,5,0,0,0,7.0,60,-1003,-899,23.4,1665.9,1,8,7,1,1,0,7.0,59,21.7,1766.2,18,15
0,0,1,5,4,0,0,0,6.8,56,-1963,-1151,22.7,1597.5,1,8,10,1,0,0,7.2,52,22.5,1793.8,15,15
0,3,0,6,7,0,0,0,7.2,66,-1071,-1471,22.1,1672.8,4,7,8,1,0,0,7.4,55,24.8,1779.9,34,14
1,4,1,6,9,0,0,0,7.0,57,897,1090,22.7,1669.3,4,5,7,0,0,0,7.0,36,23.7,1579.6,18,16
1,3,1,5,4,1,1,0,6.8,56,1946,1292,22.8,1592.5,0,2,2,0,0,0,6.8,46,21.3,1397.9,18,20
0,0,0,8,5,0,1,0,6.8,54,-219,-1440,19.3,1676.3,2,8,6,1,0,0,7.2,58,18.3,1698.2,20,15
1,8,1,6,7,0,0,0,6.8,44,1588,1331,23.9,1685.2,3,4,7,0,0,0,6.8,54,21.3,1526.4,19,16
0,1,0,2,3,0,0,0,7.0,42,-1889,-723,23.4,1495.0,1,6,6,1,0,0,7.0,49,22.9,1683.9,14,14
1,2,0,2,2,1,0,0,6.8,72,-720,432,19.5,1486.3,1,4,4,0,0,0,6.8,36,22.3,1558.3,17,15
0,1,1,3,2,0,0,0,7.0,68,-2388,-1978,22.0,1585.3,1,12,8,1,1,0,7.6,56,20.5,1824.1,15,18
0,3,0,3,1,0,0,0,6.0,46,-5668,-4786,16.7,1342.8,5,13,10,1,0,0,7.0,44,21.8,1909.6,17,17
1,1,0,7,8,1,0,0,7.0,58,527,1493,23.8,1757.0,2,8,11,0,0,0,6.8,48,17.6,1704.3,18,16
1,4,1,6,3,0,1,0,7.0,53,1496,-730,23.2,1656.1,6,4,4,1,0,0,7.0,55,19.1,1506.5,19,55
0,3,0,8,4,0,0,0,6.4,40,-4245,-3073,14.2,1507.0,0,14,12,1,1,0,7.0,48,19.3,1931.5,18,20
0,8,1,10,17,1,0,0,7.2,34,3386,2410,20.2,1919.0,3,5,8,0,1,0,6.4,48,22.4,1580.4,17,18
0,5,0,3,1,0,0,0,6.6,48,-3145,-2166,20.0,1426.9,5,8,10,1,0,0,7.2,53,23.5,1741.4,21,19
0,3,0,1,0,1,0,0,6.8,59,-1325,-15,23.9,1491.6,4,5,8,0,0,0,6.8,33,25.1,1624.1,17,18
1,4,0,5,7,1,1,0,7.0,56,-1623,-1144,23.1,1625.6,0,8,9,0,0,0,7.0,48,24.3,1787.9,14,14
1,2,0,3,3,1,0,0,7.0,52,1076,759,22.1,1523.1,6,3,0,0,0,0,6.8,37,22.3,1415.5,19,20
1,2,0,7,9,1,0,0,6.6,36,-1156,-667,17.3,1607.0,4,10,6,0,0,0,6.6,42,21.1,1722.6,19,16
0,2,0,3,2,0,1,0,6.8,61,450,-9,22.8,1541.6,2,3,5,0,0,0,6.8,53,22.0,1496.6,16,12
1,1,1,7,4,0,1,2,7.0,47,4363,4467,24.6,1903.6,1,5,4,0,0,0,5.8,28,16.4,1467.3,10,11
1,5,1,11,13,1,0,0,7.2,52,2262,2885,22.0,1821.4,4,6,6,0,0,0,6.6,34,22.8,1595.2,18,18
0,2,1,6,7,0,0,0,6.8,63,-367,187,21.2,1743.0,3,9,9,0,0,0,7.2,60,20.5,1779.7,20,15
1,6,0,6,7,0,0,0,7.2,39,1214,2080,22.8,1659.0,1,3,2,1,0,0,6.8,66,22.4,1537.6,14,16
1,2,1,4,6,1,0,0,6.8,48,1728,-337,21.7,1550.8,3,1,0,0,0,0,6.8,47,22.3,1378.0,15,17
1,1,1,6,4,0,0,0,7.0,72,959,917,21.8,1678.9,3,5,5,1,0,0,7.0,52,21.3,1583.0,27,17
1,2,1,5,6,0,1,0,7.0,60,924,323,23.0,1629.8,4,5,5,1,0,0,6.8,50,20.9,1537.4,76,14
1,4,1,12,13,1,0,0,7.4,37,4544,3126,25.1,1932.0,4,2,2,0,0,0,6.8,52,20.6,1477.6,19,17
0,2,0,4,4,1,1,0,6.6,45,-4847,-2983,21.0,1492.6,2,11,12,0,0,1,7.4,49,21.8,1977.3,13,32
1,2,1,9,17,1,0,0,7.4,47,1849,669,22.0,1749.6,1,3,2,0,1,0,6.8,57,22.4,1564.7,78,17
1,2,0,7,7,0,0,0,6.4,36,-3891,-2689,15.2,1517.7,0,11,9,0,0,0,7.2,43,21.8,1906.8,14,41
0,5,1,6,8,0,0,0,7.0,40,-1314,-1942,23.1,1702.5,2,9,9,1,0,0,7.4,57,23.2,1833.9,11,17
1,0,1,9,14,0,0,0,7.2,48,2718,91,22.3,1820.3,2,5,5,0,0,0,6.8,48,21.6,1548.5,16,45
0,7,0,3,3,0,0,0,7.0,52,-2174,-1268,21.7,1516.0,3,8,12,1,1,0,7.2,64,22.7,1733.4,14,13
1,11,1,4,2,1,0,0,7.0,48,1093,720,22.8,1530.4,1,1,1,0,0,0,6.8,56,21.5,1421.1,15,46
1,5,0,11,8,0,0,0,6.8,52,-215,-438,19.2,1750.3,4,10,13,0,0,0,7.0,42,21.0,1771.8,15,52
