,gameId,blueChampions,blueWins,blueFirstBlood,blueFirstBloodAssist,blueTotalExperience,blueGoldDiff,blueExperienceDiff,blueCSDiff,blueKills,blueAssists,blueDeaths,redChampions,redFirstBloodAssist,redTotalExperience,redAssists,blueCSPerMin,redCSPerMin,blueGoldPerMin,redGoldPerMin,blueAvgPickrate,redAvgPickrate,blueAvgWinrate,redAvgWinrate
71,NA1/3739425010,"['Sion', 'Olaf', 'Viktor', 'Samira', 'Alistar']",1,1.0,0.0,18260.0,-552.0,54.0,-8.0,3.0,3.0,3.0,"['Gangplank', 'Kindred', 'Anivia', 'KaiSa', 'Taric']",0.0,18206.0,7.0,29.8,30.6,1551.0,1606.2,0.15706692437786907,0.11625996617540468,0.48756365148373665,0.4363321018981675
72,NA1/3739085685,"['Jax', 'Olaf', 'Rumble', 'KaiSa', 'Alistar']",0,1.0,0.0,17067.0,1096.0,-551.0,7.0,4.0,7.0,5.0,"['Camille', 'Hecarim', 'Lulu', 'Vayne', 'Leona']",0.0,17618.0,9.0,30.0,29.3,1745.6,1636.0,0.20456632036723849,0.13003140855279055,0.49982550941433124,0.5044140087055576
73,NA1/3739245295,"['Darius', 'Jarvan IV', 'Syndra', 'Lucian', 'Thresh']",1,1.0,0.0,18581.0,1097.0,502.0,31.0,4.0,4.0,3.0,"['Jax', 'Hecarim', 'Xerath', 'Jhin', 'Leona']",0.0,18079.0,4.0,32.3,29.2,1624.4,1514.7,0.10567769992751871,0.10671659821212853,0.4691016770607631,0.48659475270005464
74,NA1/3739444750,"['Shen', 'Graves', 'Akali', 'Miss Fortune', 'Maokai']",0,0.0,0.0,18286.0,-1890.0,-1096.0,-64.0,1.0,2.0,1.0,"['Vayne', 'Lillia', 'Lucian', 'Jhin', 'Galio']",0.0,19382.0,0.0,28.6,35.0,1423.2,1612.2,0.06680357574293308,0.12056052186518482,0.497163262359518,0.4884629749512472
75,NA1/3739185374,"['Rengar', 'Graves', 'Galio', 'Miss Fortune', 'Morgana']",0,0.0,0.0,17288.0,-1947.0,-816.0,-49.0,1.0,3.0,2.0,"['Wukong', 'Gragas', 'Lucian', 'Jhin', 'Leona']",0.0,18104.0,2.0,27.2,32.1,1377.5,1572.2,0.0741483450108722,0.13469437062092293,0.48503445836201287,0.4891601269262954
76,NA1/3739464872,"['Gragas', 'Graves', 'Azir', 'Miss Fortune', 'Maokai']",1,1.0,0.0,18719.0,2713.0,1908.0,34.0,3.0,5.0,0.0,"['Camille', 'Kindred', 'Viktor', 'Ezreal', 'Galio']",0.0,16811.0,0.0,32.3,28.9,1634.4,1363.1,0.10802126117419668,0.12374969799468472,0.4984106290728295,0.49799214826645005
77,NA1/3739425354,"['Aatrox', 'Lillia', 'Syndra', 'Miss Fortune', 'Galio']",1,1.0,0.0,19778.0,4347.0,3001.0,52.0,9.0,11.0,1.0,"['Fiora', 'Rengar', 'Akali', 'KaiSa', 'Bard']",0.0,16777.0,1.0,31.0,25.8,1828.1,1393.4,0.13901908673592653,0.11725054360956752,0.48861096474179566,0.5022227925223406
78,NA1/3739425471,"['Camille', 'Graves', 'Syndra', 'Miss Fortune', 'Thresh']",1,1.0,0.0,16830.0,2118.0,290.0,12.0,5.0,12.0,3.0,"['Renekton', 'Ezreal', 'Leona', 'Gragas', 'Orianna']",0.0,16540.0,4.0,28.8,27.6,1679.0,1467.2,0.13452524764435853,0.2062092292824354,0.48400153552513514,0.5128187638636921
79,6915-9197,"['Gragas', 'Olaf', 'Orianna', 'KaiSa', 'Sett']",1,1.0,0.0,20036.0,-203.0,317.0,18.0,1.0,1.0,2.0,"['Renekton', 'Graves', 'Galio', 'Aphelios', 'Thresh']",0.0,19719.0,7.0,37.3,35.5,1623.2,1643.5,0.24481758878956267,0.17446243053877747,0.5064605192818629,0.5032887098061248
80,6915-9198,"['Camille', 'Graves', 'Twisted Fate', 'KaiSa', 'Sett']",1,1.0,0.0,18306.0,1454.0,620.0,26.0,2.0,4.0,1.0,"['Jax', 'Nidalee', 'Viktor', 'Jhin', 'Alistar']",0.0,17686.0,1.0,33.4,30.8,1628.7,1483.3,0.18680840782797778,0.12904083111862769,0.5108136334340122,0.4765505150598245
81,6916-9199,"['Aatrox', 'Nidalee', 'Zoe', 'Jhin', 'Galio']",0,0.0,0.0,18030.0,-394.0,-356.0,-1.0,1.0,3.0,2.0,"['Ornn', 'Graves', 'Viktor', 'KaiSa', 'Alistar']",0.0,18386.0,6.0,33.8,33.9,1586.5,1625.9,0.11930417975356367,0.2179270355158251,0.4962236120235041,0.48800635467089093
82,6916-9200,"['Renekton', 'Nidalee', 'Jayce', 'Aphelios', 'Thresh']",1,0.0,0.0,18044.0,-872.0,-378.0,-35.0,2.0,4.0,3.0,"['Kennen', 'Graves', 'Zoe', 'KaiSa', 'Sett']",0.0,18422.0,8.0,31.9,35.4,1675.4,1762.6,0.15982121285334622,0.17050012080212612,0.5108015547734875,0.499292137712778
83,6916-9201,"['Gnar', 'Nidalee', 'Twisted Fate', 'KaiSa', 'Leona']",1,1.0,0.0,18483.0,1208.0,269.0,-13.0,2.0,2.0,0.0,"['Jayce', 'Graves', 'Viktor', 'Jhin', 'Alistar']",0.0,18214.0,0.0,32.8,34.1,1599.2,1478.4,0.2239188209712491,0.14667794153177097,0.5280843742273292,0.48228819396731504
84,ESPORTSTMNT03/1681044,"['Yorick', 'Graves', 'Ekko', 'KaiSa', 'Braum']",1,1.0,0.0,19288.0,549.0,376.0,33.0,0.0,0.0,0.0,"['Ornn', 'KhaZix', 'Ziggs', 'Miss Fortune', 'Seraphine']",0.0,18912.0,0.0,34.2,30.9,1502.7,1447.8,0.13749697994684706,0.05812998308770234,0.4742769860174681,0.49209609546012717
85,ESPORTSTMNT02/1640112,"['Camille', 'Pantheon', 'Karma', 'Miss Fortune', 'Galio']",0,1.0,0.0,17657.0,236.0,-18.0,24.0,1.0,1.0,1.0,"['Poppy', 'Graves', 'Orianna', 'KaiSa', 'Alistar']",0.0,17675.0,1.0,32.5,30.1,1505.8,1482.2,0.09770475960376904,0.22082628654264314,0.4967436358764504,0.5115534784922724
86,ESPORTSTMNT03/1681063,"['Kennen', 'Graves', 'Viktor', 'Samira', 'Leona']",1,1.0,0.0,18987.0,2227.0,-166.0,10.0,3.0,5.0,0.0,"['Ornn', 'Karthus', 'Lucian', 'KaiSa', 'Gragas']",0.0,19153.0,0.0,33.7,32.7,1668.6,1445.9,0.11959410485624548,0.17511476201981155,0.4947709170837264,0.49271439015445634
87,ESPORTSTMNT03/1670986,"['Rumble', 'Lillia', 'Yone', 'Lucian', 'Nami']",1,1.0,0.0,17712.0,-503.0,-391.0,21.0,2.0,1.0,6.0,"['Shen', 'Gragas', 'Irelia', 'Ashe', 'Maokai']",0.0,18103.0,7.0,28.4,26.3,1540.6,1590.9,0.09574776516066683,0.06378352258999757,0.4931653430485329,0.5027568929485967
88,ESPORTSTMNT02/1640127,"['Renekton', 'Graves', 'Orianna', 'KaiSa', 'Leona']",1,1.0,0.0,18958.0,245.0,-626.0,8.0,1.0,2.0,1.0,"['Ornn', 'Ekko', 'Qiyana', 'Jhin', 'Alistar']",0.0,19584.0,1.0,33.6,32.8,1541.3,1516.8,0.252573085286301,0.09787388258033343,0.5105002780846031,0.4600966030011473
89,ESPORTSTMNT02/1640143,"['Sion', 'Olaf', 'Seraphine', 'Miss Fortune', 'Braum']",1,0.0,0.0,18870.0,-1268.0,-931.0,-6.0,4.0,9.0,6.0,"['Shen', 'Lillia', 'Qiyana', 'Jhin', 'Leona']",0.0,19801.0,13.0,30.4,31.0,1588.5,1715.3,0.10352742208262866,0.1084078279777724,0.48644860038932897,0.46129212057032853
90,ESPORTSTMNT02/1640154,"['Gnar', 'Kindred', 'Seraphine', 'Jinx', 'Karma']",1,1.0,0.0,18477.0,517.0,704.0,-11.0,2.0,5.0,0.0,"['Volibear', 'Olaf', 'Azir', 'Jhin', 'Rakan']",0.0,17773.0,0.0,31.2,32.3,1549.7,1498.0,0.12304904566320367,0.1298864460014496,0.4885289913920451,0.4853117960071299
91,NA1/3741211550,"['Wukong', 'Lee Sin', 'Corki', 'Neeko', 'Seraphine']",0,1.0,0.0,18190.0,223.0,-166.0,-37.0,4.0,4.0,3.0,"['Malphite', 'Kindred', 'Xerath', 'Jhin', 'Galio']",0.0,18356.0,4.0,29.0,32.7,1630.3,1608.0,0.06598212128533462,0.06540227107997101,0.49503998594738297,0.4815486669737
92,NA1/3741221590,"['Akali', 'Lillia', 'Yone', 'Samira', 'Leona']",0,1.0,0.0,17861.0,712.0,-467.0,11.0,4.0,4.0,3.0,"['Maokai', 'KhaZix', 'Annie', 'Miss Fortune', 'Seraphine']",0.0,18328.0,3.0,29.8,28.7,1584.1,1512.9,0.1317226383184344,0.04022710799710075,0.4948464792714723,0.5393448692176614
93,NA1/3741211613,"['Ornn', 'Ekko', 'Pantheon', 'KaiSa', 'Braum']",0,1.0,0.0,17087.0,-1023.0,-2029.0,-23.0,1.0,1.0,2.0,"['Shen', 'Graves', 'Galio', 'Miss Fortune', 'Seraphine']",0.0,19116.0,5.0,27.8,30.1,1442.2,1544.5,0.13986470161874848,0.09678666344527664,0.48508305212307334,0.48673929469088006
94,NA1/3741500797,"['Poppy', 'Lillia', 'Seraphine', 'Jhin', 'Thresh']",0,0.0,0.0,17399.0,776.0,122.0,-12.0,6.0,10.0,4.0,"['Vladimir', 'KhaZix', 'Galio', 'Miss Fortune', 'Leona']",0.0,17277.0,6.0,27.9,29.1,1647.6,1570.0,0.12587581541435128,0.09007006523314812,0.4968646860656496,0.5047765677482523
95,NA1/3741630404,"['Shen', 'Nocturne', 'Azir', 'Jhin', 'Seraphine']",1,1.0,0.0,19031.0,301.0,412.0,-28.0,4.0,6.0,2.0,"['Riven', 'Kindred', 'Viktor', 'Miss Fortune', 'Alistar']",0.0,18619.0,3.0,28.7,31.5,1571.1,1541.0,0.09427397922203432,0.1045179995167915,0.485511638037125,0.5064559349971779
96,NA1/3741221703,"['ChoGath', 'Kindred', 'Viktor', 'Vayne', 'Leona']",0,0.0,0.0,16710.0,-2689.0,-2474.0,-54.0,1.0,3.0,4.0,"['Ornn', 'Olaf', 'Azir', 'Samira', 'Galio']",0.0,19184.0,4.0,27.9,33.3,1407.4,1676.3,0.09299347668518967,0.1319884029958927,0.47639111601682976,0.49012982276786754
97,NA1/3741211639,"['Malphite', 'Graves', 'Ryze', 'Miss Fortune', 'Galio']",0,1.0,0.0,17539.0,634.0,-65.0,4.0,1.0,1.0,0.0,"['Sylas', 'Olaf', 'Karma', 'Jhin', 'Seraphine']",0.0,17604.0,0.0,30.7,30.3,1482.3,1418.9,0.09031166948538294,0.11570427639526455,0.4755239568274721,0.48917821432972614
98,NA1/3741470828,"['Mordekaiser', 'Olaf', 'Orianna', 'KaiSa', 'Thresh']",1,1.0,0.0,17974.0,337.0,444.0,-11.0,5.0,9.0,4.0,"['Camille', 'Graves', 'Galio', 'Aphelios', 'Nautilus']",0.0,17530.0,7.0,29.2,30.3,1638.1,1604.4,0.22065716356607873,0.14621889345252476,0.5097850661590455,0.5008985360473815
99,NA1/3741331153,"['Shen', 'Hecarim', 'Syndra', 'KaiSa', 'Pantheon']",1,0.0,0.0,19262.0,1456.0,2737.0,39.0,8.0,9.0,6.0,"['Renekton', 'Taliyah', 'Azir', 'Miss Fortune', 'Seraphine']",0.0,16525.0,8.0,29.3,25.4,1786.7,1641.1,0.17811065474752355,0.1211886929209954,0.49031995652844085,0.51700744630663
100,NA1/3741430835,"['Aatrox', 'Lillia', 'Syndra', 'KaiSa', 'Pantheon']",1,1.0,0.0,19623.0,3851.0,2032.0,74.0,6.0,8.0,3.0,"['Gragas', 'Olaf', 'Ekko', 'Caitlyn', 'Leona']",0.0,17591.0,4.0,34.4,27.0,1854.3,1469.2,0.19589272771200772,0.12631070306837403,0.49816443734884686,0.48958757294274946
101,NA1/3741550739,"['Aatrox', 'Hecarim', 'Azir', 'KaiSa', 'Alistar']",0,0.0,0.0,18675.0,-998.0,-84.0,2.0,1.0,2.0,3.0,"['Kled', 'Lillia', 'Sett', 'Samira', 'Leona']",0.0,18759.0,10.0,31.7,31.5,1508.6,1608.4,0.24310219859869533,0.13394539743899495,0.5100393391404148,0.48444624911478107
102,NA1/3741570696,"['Jax', 'Olaf', 'Lulu', 'KaiSa', 'Rakan']",0,1.0,0.0,18595.0,568.0,-164.0,-20.0,3.0,2.0,1.0,"['Aatrox', 'Nidalee', 'Irelia', 'Ezreal', 'Alistar']",0.0,18759.0,1.0,30.8,32.8,1587.8,1531.0,0.16168156559555447,0.14356124667794154,0.49716739616054106,0.510816017986927
103,NA1/3741271239,"['Mordekaiser', 'Graves', 'Orianna', 'Samira', 'Galio']",1,0.0,0.0,18645.0,-479.0,569.0,40.0,2.0,3.0,5.0,"['Malphite', 'Gragas', 'Yasuo', 'KaiSa', 'Alistar']",0.0,18076.0,8.0,31.9,27.9,1531.8,1579.7,0.12594829669002175,0.19313843923653057,0.49639427968899075,0.4988105710382623
104,NA1/3741351212,"['Camille', 'Nidalee', 'Sylas', 'Jhin', 'Pantheon']",1,1.0,0.0,18398.0,1984.0,1044.0,9.0,7.0,10.0,4.0,"['Ornn', 'Lillia', 'Irelia', 'Miss Fortune', 'Alistar']",0.0,17354.0,7.0,29.4,28.5,1750.0,1551.6,0.09439478134815174,0.13133607151485865,0.5066981314879857,0.4869073442374619
105,NA1/3741600545,"['Maokai', 'Lillia', 'Pantheon', 'Jhin', 'Thresh']",0,1.0,0.0,18303.0,-1021.0,-905.0,-31.0,2.0,2.0,4.0,"['Aatrox', 'Graves', 'Syndra', 'KaiSa', 'Leona']",0.0,19208.0,6.0,28.2,31.3,1496.6,1598.7,0.11558347426914714,0.21514858661512443,0.5069902755861042,0.49096205780903057
106,NA1/3741400897,"['Aatrox', 'Kindred', 'Viktor', 'KaiSa', 'Nautilus']",1,0.0,0.0,17528.0,-2224.0,-1098.0,-39.0,3.0,4.0,5.0,"['Gangplank', 'Ivern', 'Anivia', 'Samira', 'Gragas']",0.0,18626.0,8.0,28.2,32.1,1538.3,1760.7,0.1927760328581783,0.0745832326648949,0.4882528745271129,0.4190778186173733
107,NA1/3741471233,"['Ornn', 'Graves', 'Azir', 'Samira', 'Rakan']",1,0.0,0.0,18907.0,-232.0,1722.0,43.0,3.0,5.0,4.0,"['Shen', 'Taliyah', 'Katarina', 'Jhin', 'Braum']",0.0,17185.0,12.0,30.8,26.5,1551.6,1574.8,0.11060642667310945,0.054723363131191104,0.48656324423232833,0.4923566064959207
108,NA1/3741610911,"['Sion', 'Taliyah', 'Yone', 'KaiSa', 'Galio']",1,1.0,0.0,15845.0,-1111.0,-1067.0,-47.0,5.0,7.0,7.0,"['Wukong', 'Graves', 'Anivia', 'Samira', 'Thresh']",0.0,16912.0,5.0,23.0,27.7,1525.7,1636.8,0.16646532978980427,0.10161874848997343,0.508333022283555,0.45638673551963677
109,NA1/3741501280,"['Darius', 'Taliyah', 'Sett', 'Ashe', 'Alistar']",0,0.0,0.0,18111.0,-1431.0,63.0,39.0,1.0,2.0,4.0,"['Gangplank', 'Hecarim', 'Sylas', 'KaiSa', 'Leona']",0.0,18048.0,5.0,31.1,27.2,1488.2,1631.3,0.10794877989852622,0.20932592413626477,0.5020621615511585,0.5060795144140398
110,NA1/3741351579,"['Shen', 'Ekko', 'Zoe', 'Ezreal', 'Pantheon']",0,0.0,0.0,15055.0,-4662.0,-2890.0,-95.0,1.0,1.0,5.0,"['Gnar', 'Graves', 'Fizz', 'Lucian', 'Braum']",0.0,17945.0,5.0,21.8,31.3,1278.3,1744.5,0.07153901908673593,0.11725054360956752,0.48250523232453624,0.5036129568305211
111,NA1/3741212085,"['Aatrox', 'Graves', 'Seraphine', 'KaiSa', 'Galio']",1,1.0,0.0,17994.0,-750.0,-1147.0,15.0,1.0,1.0,4.0,"['Malphite', 'Lillia', 'Lucian', 'Jhin', 'Braum']",0.0,19141.0,6.0,32.7,31.2,1527.0,1602.0,0.19642425706692437,0.10372070548441652,0.510793928001414,0.46800394277213364
112,NA1/3741212090,"['Camille', 'Olaf', 'Syndra', 'Tristana', 'Ivern']",0,0.0,0.0,16255.0,-3590.0,-3875.0,-59.0,0.0,0.0,6.0,"['Akali', 'Graves', 'Seraphine', 'Miss Fortune', 'Leona']",0.0,20130.0,8.0,25.3,31.2,1360.2,1719.2,0.13010388982846097,0.12082628654264316,0.4672638605957129,0.4987284190009663
113,NA1/3741501311,"['Camille', 'Fiddlesticks', 'Seraphine', 'Jhin', 'Thresh']",0,0.0,0.0,17223.0,-579.0,-616.0,-23.0,1.0,2.0,1.0,"['Volibear', 'Graves', 'Galio', 'Ashe', 'Lulu']",0.0,17839.0,1.0,29.1,31.4,1436.3,1494.2,0.11019569944431022,0.10277844890070065,0.525516579146114,0.4767030344388754
114,NA1/3741571128,"['Aatrox', 'Nidalee', 'Syndra', 'Jhin', 'Alistar']",0,0.0,0.0,18872.0,-499.0,-221.0,-9.0,1.0,1.0,2.0,"['Kennen', 'Graves', 'Anivia', 'Ezreal', 'Rakan']",0.0,19093.0,2.0,32.6,33.5,1508.6,1558.5,0.152669726987195,0.08086494322300072,0.4884011151686993,0.4776370993920044
115,NA1/3741391406,"['Shen', 'KhaZix', 'Ekko', 'Miss Fortune', 'Thresh']",1,1.0,0.0,18668.0,-357.0,-643.0,-30.0,3.0,5.0,3.0,"['Aatrox', 'Graves', 'Syndra', 'Jhin', 'Nautilus']",0.0,19311.0,5.0,29.4,32.4,1539.5,1575.2,0.07047596037690262,0.13744865909640008,0.49501867854464654,0.46963771600920323
116,NA1/3741222210,"['Wukong', 'Hecarim', 'Yone', 'KaiSa', 'Maokai']",0,0.0,0.0,16238.0,-4913.0,-4153.0,-65.0,1.0,1.0,8.0,"['Gragas', 'Lillia', 'Renekton', 'Jhin', 'Galio']",0.0,20391.0,11.0,26.8,33.3,1380.6,1871.9,0.15965208987678184,0.17310944672626238,0.5233985730236743,0.49510521563172133
117,NA1/3741541283,"['Jax', 'Hecarim', 'Corki', 'Miss Fortune', 'Rell']",1,0.0,0.0,19377.0,1461.0,1493.0,15.0,7.0,11.0,5.0,"['Fiora', 'Skarner', 'Ekko', 'Jhin', 'Leona']",0.0,17884.0,5.0,30.9,29.4,1774.9,1628.8,0.10939840541193524,0.07697511476201982,0.4921797980785697,0.4769312663434107
118,NA1/3741441248,"['Poppy', 'Graves', 'Syndra', 'Lucian', 'Braum']",0,0.0,0.0,17792.0,-1373.0,-1702.0,-21.0,0.0,0.0,2.0,"['Mordekaiser', 'Taliyah', 'Pantheon', 'Jhin', 'Bard']",0.0,19494.0,3.0,29.1,31.2,1415.8,1553.1,0.09640009664170088,0.045663203672384634,0.47785141830115735,0.5052522367189541
119,NA1/3741471353,"['Renekton', 'Taliyah', 'Akali', 'Jhin', 'Maokai']",1,1.0,0.0,19506.0,1176.0,996.0,4.0,3.0,3.0,1.0,"['Shen', 'Graves', 'Orianna', 'KaiSa', 'Galio']",0.0,18510.0,2.0,31.7,31.3,1608.1,1490.5,0.10084561488282193,0.2028750906015946,0.5306341375170133,0.497087495101937
120,NA1/3741471379,"['Wukong', 'Taliyah', 'Galio', 'KaiSa', 'Nautilus']",1,1.0,0.0,17632.0,1631.0,-402.0,-21.0,3.0,3.0,0.0,"['Gragas', 'Graves', 'Corki', 'Aphelios', 'Maokai']",0.0,18034.0,0.0,30.2,32.3,1598.9,1435.8,0.18540710316501569,0.10002416042522348,0.5233714800731605,0.5166218200383315
121,NA1/3741331718,"['Urgot', 'Graves', 'Sylas', 'Samira', 'Maokai']",0,0.0,0.0,16790.0,-2113.0,-1256.0,9.0,4.0,4.0,10.0,"['Camille', 'Sejuani', 'Viktor', 'Jhin', 'Galio']",0.0,18046.0,12.0,27.3,26.4,1558.1,1769.4,0.07158733993718289,0.10756221309495047,0.5002453552214341,0.48275857716612836
122,NA1/3741222396,"['Camille', 'Skarner', 'Viktor', 'KaiSa', 'Leona']",1,0.0,0.0,18124.0,1809.0,1487.0,2.0,10.0,14.0,5.0,"['Aatrox', 'Lillia', 'Yone', 'Jhin', 'Thresh']",0.0,16637.0,9.0,26.2,26.0,1751.7,1570.8,0.19456390432471612,0.14020294757187726,0.5151477224322059,0.4831936745351465
123,NA1/3741501670,"['Ornn', 'Graves', 'Seraphine', 'Aphelios', 'Thresh']",1,0.0,0.0,17964.0,-744.0,-728.0,3.0,2.0,2.0,2.0,"['Malphite', 'Nidalee', 'Zoe', 'KaiSa', 'Maokai']",0.0,18692.0,2.0,31.3,31.0,1526.4,1600.8,0.1369896110171539,0.14428605943464606,0.49017925842109583,0.5131769980405615
124,NA1/3741411811,"['Shen', 'Hecarim', 'Viktor', 'KaiSa', 'Bard']",0,0.0,0.0,17819.0,-199.0,189.0,-25.0,6.0,9.0,4.0,"['Aatrox', 'Taliyah', 'Twisted Fate', 'Jhin', 'Maokai']",0.0,17630.0,7.0,27.6,30.1,1618.5,1638.4,0.17185310461464123,0.07760328581783041,0.4947601250717907,0.5334077403260867
125,NA1/3741232383,"['Aatrox', 'Taliyah', 'Lucian', 'Jhin', 'Galio']",0,1.0,0.0,17493.0,-3167.0,-3407.0,-35.0,1.0,1.0,8.0,"['Wukong', 'Graves', 'Viktor', 'Samira', 'Leona']",0.0,20900.0,10.0,29.1,32.6,1489.9,1806.6,0.11336071514858662,0.12792945155834742,0.5071188596993377,0.48877290812404495
126,NA1/3741571679,"['Camille', 'Lillia', 'Orianna', 'Jhin', 'Alistar']",1,1.0,0.0,19652.0,3596.0,1623.0,16.0,8.0,12.0,0.0,"['Aatrox', 'Olaf', 'Galio', 'KaiSa', 'Bard']",0.0,18029.0,0.0,30.9,29.3,1765.1,1405.5,0.1848272529596521,0.18709833293065958,0.5036194835737329,0.5160792248999192
127,NA1/3741541868,"['Aatrox', 'Kayn', 'Orianna', 'KaiSa', 'Maokai']",1,1.0,0.0,18525.0,1299.0,1221.0,8.0,3.0,1.0,0.0,"['Renekton', 'Lillia', 'Viktor', 'Jhin', 'Galio']",0.0,17304.0,0.0,31.2,30.4,1545.8,1415.9,0.1741483450108722,0.16453249577192558,0.5309609066952237,0.4924172414356301
128,6971-9202,"['Ornn', 'Graves', 'Zoe', 'Jhin', 'Alistar']",0,0.0,0.0,19713.0,-41.0,709.0,-17.0,2.0,4.0,1.0,"['Aatrox', 'Pantheon', 'Syndra', 'Aphelios', 'Thresh']",0.0,19004.0,1.0,34.2,35.9,1605.1,1609.2,0.13476685189659338,0.13860835950712733,0.4737106479338637,0.49621062397979554
129,ESPORTSTMNT01/1690520,"['Camille', 'Taliyah', 'Yone', 'Jhin', 'Sett']",1,1.0,0.0,19861.0,79.0,76.0,-21.0,2.0,1.0,1.0,"['Gnar', 'Nidalee', 'Orianna', 'KaiSa', 'Alistar']",0.0,19785.0,1.0,34.9,37.0,1600.4,1592.5,0.09905774341628412,0.26948538294273977,0.5002046258056982,0.5259878317564203
130,6971-9203,"['Wukong', 'Olaf', 'Twisted Fate', 'KaiSa', 'Sett']",1,1.0,0.0,19508.0,783.0,141.0,32.0,2.0,5.0,4.0,"['Gragas', 'Graves', 'Zoe', 'Samira', 'Leona']",0.0,19367.0,10.0,35.9,32.7,1706.5,1628.2,0.1843440444551824,0.14406861560763468,0.5162421130059168,0.4862551054176466
131,6973-9204,"['Ornn', 'Olaf', 'Orianna', 'KaiSa', 'Sett']",1,0.0,0.0,19179.0,326.0,466.0,14.0,0.0,0.0,0.0,"['Aatrox', 'Pantheon', 'Zoe', 'Vayne', 'Galio']",0.0,18713.0,0.0,35.6,34.2,1513.6,1481.0,0.22406378352259,0.09635177579125391,0.49881469334335404,0.5067059005296031
132,6972-9205,"['Gnar', 'Olaf', 'Zoe', 'Jhin', 'Leona']",0,0.0,0.0,19278.0,143.0,672.0,10.0,1.0,2.0,1.0,"['Aatrox', 'Graves', 'Orianna', 'KaiSa', 'Rakan']",0.0,18606.0,1.0,36.0,35.0,1570.8,1556.5,0.16723846339695578,0.21147620198115485,0.4970149921112621,0.5160694179102077
133,ESPORTSTMNT01/1690549,"['Gnar', 'Pantheon', 'Viktor', 'Aphelios', 'Thresh']",0,0.0,0.0,18091.0,-759.0,-647.0,-26.0,2.0,4.0,3.0,"['Renekton', 'Olaf', 'Syndra', 'KaiSa', 'Sett']",0.0,18738.0,3.0,31.9,34.5,1546.4,1622.3,0.1640492872674559,0.2328098574534912,0.5069763139024343,0.49839077307974267
135,6917-9211,"['Shen', 'Pantheon', 'Orianna', 'KaiSa', 'Galio']",1,1.0,0.0,19337.0,-497.0,840.0,26.0,3.0,4.0,3.0,"['Ornn', 'Graves', 'Syndra', 'Xayah', 'Leona']",0.0,18497.0,6.0,34.4,31.8,1679.6,1729.3,0.1876298622855762,0.14810340661995652,0.5082621115760927,0.46756534894334995
136,6972-9206,"['Kennen', 'Olaf', 'Zoe', 'Jhin', 'Pantheon']",0,0.0,0.0,17945.0,-341.0,-109.0,0.0,4.0,9.0,4.0,"['Malphite', 'Graves', 'Orianna', 'KaiSa', 'Rakan']",0.0,18054.0,12.0,30.6,30.6,1575.0,1609.1,0.08480309253442861,0.19151969074655711,0.5005663113957874,0.5037912685386637
137,ESPORTSTMNT01/1690563,"['Camille', 'Olaf', 'Galio', 'Aphelios', 'Thresh']",1,1.0,0.0,19468.0,-172.0,747.0,-18.0,0.0,0.0,0.0,"['Gnar', 'Graves', 'Zoe', 'KaiSa', 'Sett']",0.0,18721.0,0.0,34.3,36.1,1520.7,1537.9,0.16288958685672866,0.21932834017878716,0.5141952683498006,0.4977364231760408
138,6917-9212,"['Gnar', 'Pantheon', 'Syndra', 'Jhin', 'Shen']",1,1.0,0.0,19733.0,1674.0,1827.0,39.0,2.0,0.0,0.0,"['Aatrox', 'Sejuani', 'Viktor', 'Samira', 'Leona']",0.0,17906.0,0.0,34.7,30.8,1595.7,1428.3,0.11647741000241604,0.12184102440202946,0.47895626118535334,0.4818498273576182
139,6973-9208,"['Ornn', 'Olaf', 'Viktor', 'KaiSa', 'Alistar']",0,0.0,0.0,17895.0,-1231.0,-50.0,-7.0,0.0,0.0,2.0,"['Aatrox', 'Nidalee', 'Zoe', 'Ezreal', 'Sett']",0.0,17945.0,2.0,31.3,32.0,1407.3,1530.4,0.22773616815655956,0.13194008214544578,0.49758930578751104,0.4990155062965017
140,6974-9209,"['Camille', 'Nidalee', 'Syndra', 'Miss Fortune', 'Shen']",0,1.0,0.0,19189.0,436.0,249.0,-15.0,1.0,0.0,0.0,"['Vladimir', 'Taliyah', 'Lucian', 'Jhin', 'Leona']",0.0,18940.0,0.0,33.6,35.1,1559.2,1515.6,0.09482966900217445,0.09913022469195458,0.48369203884611167,0.48567348366565344
141,6917-9213,"['Ornn', 'Graves', 'Syndra', 'Samira', 'Gragas']",1,0.0,0.0,19338.0,881.0,1455.0,15.0,5.0,8.0,3.0,"['Camille', 'Olaf', 'Akali', 'Jhin', 'Sett']",0.0,17883.0,2.0,33.3,31.8,1720.5,1632.4,0.12937907707175647,0.12879922686639284,0.4684128553085456,0.4972074677551375
142,6918-9214,"['Gnar', 'Pantheon', 'Orianna', 'Tristana', 'Leona']",1,1.0,0.0,19521.0,2629.0,1064.0,-11.0,4.0,11.0,1.0,"['Karma', 'Graves', 'Zoe', 'Jhin', 'Galio']",0.0,18457.0,3.0,33.6,34.7,1846.7,1583.8,0.193959893694129,0.11514858661512442,0.5191020742028336,0.47086078803156983
