gameId,blueChampions,blueWins,blueFirstBlood,blueFirstBloodAssist,blueTotalGold,blueTotalExperience,blueTotalCS,blueGoldDiff,blueExperienceDiff,blueCSDiff,blueKills,blueAssists,blueDeaths,redChampions,redFirstBloodAssist,redTotalGold,redTotalExperience,redTotalCS,redAssists
ESPORTSTMNT03/1670986,"['Rumble', 'Lillia', 'Yone', 'Lucian', 'Nami']",1,1.0,0.0,15406.0,17712.0,284.0,-503.0,-391.0,21.0,2.0,1.0,6.0,"['Shen', 'Gragas', 'Irelia', 'Ashe', 'Maokai']",0.0,15909.0,18103.0,263.0,7.0
ESPORTSTMNT02/1640127,"['Renekton', 'Graves', 'Orianna', ""Kai'Sa"", 'Leona']",1,1.0,0.0,15413.0,18958.0,336.0,245.0,-626.0,8.0,1.0,2.0,1.0,"['Ornn', 'Ekko', 'Qiyana', 'Jhin', 'Alistar']",0.0,15168.0,19584.0,328.0,1.0
ESPORTSTMNT02/1640143,"['Sion', 'Olaf', 'Seraphine', 'Miss Fortune', 'Braum']",1,0.0,0.0,15885.0,18870.0,304.0,-1268.0,-931.0,-6.0,4.0,9.0,6.0,"['Shen', 'Lillia', 'Qiyana', 'Jhin', 'Leona']",0.0,17153.0,19801.0,310.0,13.0
ESPORTSTMNT02/1640154,"['Gnar', 'Kindred', 'Seraphine', 'Jinx', 'Karma']",1,1.0,0.0,15497.0,18477.0,312.0,517.0,704.0,-11.0,2.0,5.0,0.0,"['Volibear', 'Olaf', 'Azir', 'Jhin', 'Rakan']",0.0,14980.0,17773.0,323.0,0.0
NA1/3741211550,"['Wukong', 'Lee Sin', 'Corki', 'Neeko', 'Seraphine']",0,1.0,0.0,16303.0,18190.0,290.0,223.0,-166.0,-37.0,4.0,4.0,3.0,"['Malphite', 'Kindred', 'Xerath', 'Jhin', 'Galio']",0.0,16080.0,18356.0,327.0,4.0
NA1/3741221590,"['Akali', 'Lillia', 'Yone', 'Samira', 'Leona']",0,1.0,0.0,15841.0,17861.0,298.0,712.0,-467.0,11.0,4.0,4.0,3.0,"['Maokai', ""Kha'Zix"", 'Annie', 'Miss Fortune', 'Seraphine']",0.0,15129.0,18328.0,287.0,3.0
NA1/3741211613,"['Ornn', 'Ekko', 'Pantheon', ""Kai'Sa"", 'Braum']",0,1.0,0.0,14422.0,17087.0,278.0,-1023.0,-2029.0,-23.0,1.0,1.0,2.0,"['Shen', 'Graves', 'Galio', 'Miss Fortune', 'Seraphine']",0.0,15445.0,19116.0,301.0,5.0
NA1/3741500797,"['Poppy', 'Lillia', 'Seraphine', 'Jhin', 'Thresh']",0,0.0,0.0,16476.0,17399.0,279.0,776.0,122.0,-12.0,6.0,10.0,4.0,"['Vladimir', ""Kha'Zix"", 'Galio', 'Miss Fortune', 'Leona']",0.0,15700.0,17277.0,291.0,6.0
NA1/3741630404,"['Shen', 'Nocturne', 'Azir', 'Jhin', 'Seraphine']",1,1.0,0.0,15711.0,19031.0,287.0,301.0,412.0,-28.0,4.0,6.0,2.0,"['Riven', 'Kindred', 'Viktor', 'Miss Fortune', 'Alistar']",0.0,15410.0,18619.0,315.0,3.0
NA1/3741221703,"[""Cho'Gath"", 'Kindred', 'Viktor', 'Vayne', 'Leona']",0,0.0,0.0,14074.0,16710.0,279.0,-2689.0,-2474.0,-54.0,1.0,3.0,4.0,"['Ornn', 'Olaf', 'Azir', 'Samira', 'Galio']",0.0,16763.0,19184.0,333.0,4.0
NA1/3741211639,"['Malphite', 'Graves', 'Ryze', 'Miss Fortune', 'Galio']",0,1.0,0.0,14823.0,17539.0,307.0,634.0,-65.0,4.0,1.0,1.0,0.0,"['Sylas', 'Olaf', 'Karma', 'Jhin', 'Seraphine']",0.0,14189.0,17604.0,303.0,0.0
NA1/3741470828,"['Mordekaiser', 'Olaf', 'Orianna', ""Kai'Sa"", 'Thresh']",1,1.0,0.0,16381.0,17974.0,292.0,337.0,444.0,-11.0,5.0,9.0,4.0,"['Camille', 'Graves', 'Galio', 'Aphelios', 'Nautilus']",0.0,16044.0,17530.0,303.0,7.0
NA1/3741331153,"['Shen', 'Hecarim', 'Syndra', ""Kai'Sa"", 'Pantheon']",1,0.0,0.0,17867.0,19262.0,293.0,1456.0,2737.0,39.0,8.0,9.0,6.0,"['Renekton', 'Taliyah', 'Azir', 'Miss Fortune', 'Seraphine']",0.0,16411.0,16525.0,254.0,8.0
NA1/3741430835,"['Aatrox', 'Lillia', 'Syndra', ""Kai'Sa"", 'Pantheon']",1,1.0,0.0,18543.0,19623.0,344.0,3851.0,2032.0,74.0,6.0,8.0,3.0,"['Gragas', 'Olaf', 'Ekko', 'Caitlyn', 'Leona']",0.0,14692.0,17591.0,270.0,4.0
NA1/3741550739,"['Aatrox', 'Hecarim', 'Azir', ""Kai'Sa"", 'Alistar']",0,0.0,0.0,15086.0,18675.0,317.0,-998.0,-84.0,2.0,1.0,2.0,3.0,"['Kled', 'Lillia', 'Sett', 'Samira', 'Leona']",0.0,16084.0,18759.0,315.0,10.0
NA1/3741570696,"['Jax', 'Olaf', 'Lulu', ""Kai'Sa"", 'Rakan']",0,1.0,0.0,15878.0,18595.0,308.0,568.0,-164.0,-20.0,3.0,2.0,1.0,"['Aatrox', 'Nidalee', 'Irelia', 'Ezreal', 'Alistar']",0.0,15310.0,18759.0,328.0,1.0
NA1/3741271239,"['Mordekaiser', 'Graves', 'Orianna', 'Samira', 'Galio']",1,0.0,0.0,15318.0,18645.0,319.0,-479.0,569.0,40.0,2.0,3.0,5.0,"['Malphite', 'Gragas', 'Yasuo', ""Kai'Sa"", 'Alistar']",0.0,15797.0,18076.0,279.0,8.0
NA1/3741351212,"['Camille', 'Nidalee', 'Sylas', 'Jhin', 'Pantheon']",1,1.0,0.0,17500.0,18398.0,294.0,1984.0,1044.0,9.0,7.0,10.0,4.0,"['Ornn', 'Lillia', 'Irelia', 'Miss Fortune', 'Alistar']",0.0,15516.0,17354.0,285.0,7.0
NA1/3741600545,"['Maokai', 'Lillia', 'Pantheon', 'Jhin', 'Thresh']",0,1.0,0.0,14966.0,18303.0,282.0,-1021.0,-905.0,-31.0,2.0,2.0,4.0,"['Aatrox', 'Graves', 'Syndra', ""Kai'Sa"", 'Leona']",0.0,15987.0,19208.0,313.0,6.0
NA1/3741400897,"['Aatrox', 'Kindred', 'Viktor', ""Kai'Sa"", 'Nautilus']",1,0.0,0.0,15383.0,17528.0,282.0,-2224.0,-1098.0,-39.0,3.0,4.0,5.0,"['Gangplank', 'Ivern', 'Anivia', 'Samira', 'Gragas']",0.0,17607.0,18626.0,321.0,8.0
NA1/3741471233,"['Ornn', 'Graves', 'Azir', 'Samira', 'Rakan']",1,0.0,0.0,15516.0,18907.0,308.0,-232.0,1722.0,43.0,3.0,5.0,4.0,"['Shen', 'Taliyah', 'Katarina', 'Jhin', 'Braum']",0.0,15748.0,17185.0,265.0,12.0
NA1/3741610911,"['Sion', 'Taliyah', 'Yone', ""Kai'Sa"", 'Galio']",1,1.0,0.0,15257.0,15845.0,230.0,-1111.0,-1067.0,-47.0,5.0,7.0,7.0,"['Wukong', 'Graves', 'Anivia', 'Samira', 'Thresh']",0.0,16368.0,16912.0,277.0,5.0
NA1/3741501280,"['Darius', 'Taliyah', 'Sett', 'Ashe', 'Alistar']",0,0.0,0.0,14882.0,18111.0,311.0,-1431.0,63.0,39.0,1.0,2.0,4.0,"['Gangplank', 'Hecarim', 'Sylas', ""Kai'Sa"", 'Leona']",0.0,16313.0,18048.0,272.0,5.0
NA1/3741351579,"['Shen', 'Ekko', 'Zoe', 'Ezreal', 'Pantheon']",0,0.0,0.0,12783.0,15055.0,218.0,-4662.0,-2890.0,-95.0,1.0,1.0,5.0,"['Gnar', 'Graves', 'Fizz', 'Lucian', 'Braum']",0.0,17445.0,17945.0,313.0,5.0
NA1/3741212085,"['Aatrox', 'Graves', 'Seraphine', ""Kai'Sa"", 'Galio']",1,1.0,0.0,15270.0,17994.0,327.0,-750.0,-1147.0,15.0,1.0,1.0,4.0,"['Malphite', 'Lillia', 'Lucian', 'Jhin', 'Braum']",0.0,16020.0,19141.0,312.0,6.0
NA1/3741212090,"['Camille', 'Olaf', 'Syndra', 'Tristana', 'Ivern']",0,0.0,0.0,13602.0,16255.0,253.0,-3590.0,-3875.0,-59.0,0.0,0.0,6.0,"['Akali', 'Graves', 'Seraphine', 'Miss Fortune', 'Leona']",0.0,17192.0,20130.0,312.0,8.0
NA1/3741501311,"['Camille', 'Fiddlesticks', 'Seraphine', 'Jhin', 'Thresh']",0,0.0,0.0,14363.0,17223.0,291.0,-579.0,-616.0,-23.0,1.0,2.0,1.0,"['Volibear', 'Graves', 'Galio', 'Ashe', 'Lulu']",0.0,14942.0,17839.0,314.0,1.0
NA1/3741571128,"['Aatrox', 'Nidalee', 'Syndra', 'Jhin', 'Alistar']",0,0.0,0.0,15086.0,18872.0,326.0,-499.0,-221.0,-9.0,1.0,1.0,2.0,"['Kennen', 'Graves', 'Anivia', 'Ezreal', 'Rakan']",0.0,15585.0,19093.0,335.0,2.0
NA1/3741391406,"['Shen', ""Kha'Zix"", 'Ekko', 'Miss Fortune', 'Thresh']",1,1.0,0.0,15395.0,18668.0,294.0,-357.0,-643.0,-30.0,3.0,5.0,3.0,"['Aatrox', 'Graves', 'Syndra', 'Jhin', 'Nautilus']",0.0,15752.0,19311.0,324.0,5.0
NA1/3741222210,"['Wukong', 'Hecarim', 'Yone', ""Kai'Sa"", 'Maokai']",0,0.0,0.0,13806.0,16238.0,268.0,-4913.0,-4153.0,-65.0,1.0,1.0,8.0,"['Gragas', 'Lillia', 'Renekton', 'Jhin', 'Galio']",0.0,18719.0,20391.0,333.0,11.0
NA1/3741541283,"['Jax', 'Hecarim', 'Corki', 'Miss Fortune', 'Rell']",1,0.0,0.0,17749.0,19377.0,309.0,1461.0,1493.0,15.0,7.0,11.0,5.0,"['Fiora', 'Skarner', 'Ekko', 'Jhin', 'Leona']",0.0,16288.0,17884.0,294.0,5.0
NA1/3741441248,"['Poppy', 'Graves', 'Syndra', 'Lucian', 'Braum']",0,0.0,0.0,14158.0,17792.0,291.0,-1373.0,-1702.0,-21.0,0.0,0.0,2.0,"['Mordekaiser', 'Taliyah', 'Pantheon', 'Jhin', 'Bard']",0.0,15531.0,19494.0,312.0,3.0
NA1/3741471353,"['Renekton', 'Taliyah', 'Akali', 'Jhin', 'Maokai']",1,1.0,0.0,16081.0,19506.0,317.0,1176.0,996.0,4.0,3.0,3.0,1.0,"['Shen', 'Graves', 'Orianna', ""Kai'Sa"", 'Galio']",0.0,14905.0,18510.0,313.0,2.0
NA1/3741471379,"['Wukong', 'Taliyah', 'Galio', ""Kai'Sa"", 'Nautilus']",1,1.0,0.0,15989.0,17632.0,302.0,1631.0,-402.0,-21.0,3.0,3.0,0.0,"['Gragas', 'Graves', 'Corki', 'Aphelios', 'Maokai']",0.0,14358.0,18034.0,323.0,0.0
NA1/3741331718,"['Urgot', 'Graves', 'Sylas', 'Samira', 'Maokai']",0,0.0,0.0,15581.0,16790.0,273.0,-2113.0,-1256.0,9.0,4.0,4.0,10.0,"['Camille', 'Sejuani', 'Viktor', 'Jhin', 'Galio']",0.0,17694.0,18046.0,264.0,12.0
NA1/3741222396,"['Camille', 'Skarner', 'Viktor', ""Kai'Sa"", 'Leona']",1,0.0,0.0,17517.0,18124.0,262.0,1809.0,1487.0,2.0,10.0,14.0,5.0,"['Aatrox', 'Lillia', 'Yone', 'Jhin', 'Thresh']",0.0,15708.0,16637.0,260.0,9.0
NA1/3741501670,"['Ornn', 'Graves', 'Seraphine', 'Aphelios', 'Thresh']",1,0.0,0.0,15264.0,17964.0,313.0,-744.0,-728.0,3.0,2.0,2.0,2.0,"['Malphite', 'Nidalee', 'Zoe', ""Kai'Sa"", 'Maokai']",0.0,16008.0,18692.0,310.0,2.0
NA1/3741411811,"['Shen', 'Hecarim', 'Viktor', ""Kai'Sa"", 'Bard']",0,0.0,0.0,16185.0,17819.0,276.0,-199.0,189.0,-25.0,6.0,9.0,4.0,"['Aatrox', 'Taliyah', 'Twisted Fate', 'Jhin', 'Maokai']",0.0,16384.0,17630.0,301.0,7.0
NA1/3741232383,"['Aatrox', 'Taliyah', 'Lucian', 'Jhin', 'Galio']",0,1.0,0.0,14899.0,17493.0,291.0,-3167.0,-3407.0,-35.0,1.0,1.0,8.0,"['Wukong', 'Graves', 'Viktor', 'Samira', 'Leona']",0.0,18066.0,20900.0,326.0,10.0
NA1/3741571679,"['Camille', 'Lillia', 'Orianna', 'Jhin', 'Alistar']",1,1.0,0.0,17651.0,19652.0,309.0,3596.0,1623.0,16.0,8.0,12.0,0.0,"['Aatrox', 'Olaf', 'Galio', ""Kai'Sa"", 'Bard']",0.0,14055.0,18029.0,293.0,0.0
NA1/3741541868,"['Aatrox', 'Kayn', 'Orianna', ""Kai'Sa"", 'Maokai']",1,1.0,0.0,15458.0,18525.0,312.0,1299.0,1221.0,8.0,3.0,1.0,0.0,"['Renekton', 'Lillia', 'Viktor', 'Jhin', 'Galio']",0.0,14159.0,17304.0,304.0,0.0
6971-9202,"['Ornn', 'Graves', 'Zoe', 'Jhin', 'Alistar']",0,0.0,0.0,16051.0,19713.0,342.0,-41.0,709.0,-17.0,2.0,4.0,1.0,"['Aatrox', 'Pantheon', 'Syndra', 'Aphelios', 'Thresh']",0.0,16092.0,19004.0,359.0,1.0
ESPORTSTMNT01/1690520,"['Camille', 'Taliyah', 'Yone', 'Jhin', 'Sett']",1,1.0,0.0,16004.0,19861.0,349.0,79.0,76.0,-21.0,2.0,1.0,1.0,"['Gnar', 'Nidalee', 'Orianna', ""Kai'Sa"", 'Alistar']",0.0,15925.0,19785.0,370.0,1.0
6971-9203,"['Wukong', 'Olaf', 'Twisted Fate', ""Kai'Sa"", 'Sett']",1,1.0,0.0,17065.0,19508.0,359.0,783.0,141.0,32.0,2.0,5.0,4.0,"['Gragas', 'Graves', 'Zoe', 'Samira', 'Leona']",0.0,16282.0,19367.0,327.0,10.0
6973-9204,"['Ornn', 'Olaf', 'Orianna', ""Kai'Sa"", 'Sett']",1,0.0,0.0,15136.0,19179.0,356.0,326.0,466.0,14.0,0.0,0.0,0.0,"['Aatrox', 'Pantheon', 'Zoe', 'Vayne', 'Galio']",0.0,14810.0,18713.0,342.0,0.0
6972-9205,"['Gnar', 'Olaf', 'Zoe', 'Jhin', 'Leona']",0,0.0,0.0,15708.0,19278.0,360.0,143.0,672.0,10.0,1.0,2.0,1.0,"['Aatrox', 'Graves', 'Orianna', ""Kai'Sa"", 'Rakan']",0.0,15565.0,18606.0,350.0,1.0
ESPORTSTMNT01/1690549,"['Gnar', 'Pantheon', 'Viktor', 'Aphelios', 'Thresh']",0,0.0,0.0,15464.0,18091.0,319.0,-759.0,-647.0,-26.0,2.0,4.0,3.0,"['Renekton', 'Olaf', 'Syndra', ""Kai'Sa"", 'Sett']",0.0,16223.0,18738.0,345.0,3.0
6973-9207,"['Akali', 'Nidalee', 'Lucian', ""Kai'Sa"", 'Alistar']",1,0.0,0.0,,,,,,,,,,"['Aatrox', 'Pantheon', 'Syndra', 'Aphelios', 'Sett']",0.0,,,,
6917-9211,"['Shen', 'Pantheon', 'Orianna', ""Kai'Sa"", 'Galio']",1,1.0,0.0,16796.0,19337.0,344.0,-497.0,840.0,26.0,3.0,4.0,3.0,"['Ornn', 'Graves', 'Syndra', 'Xayah', 'Leona']",0.0,17293.0,18497.0,318.0,6.0
6972-9206,"['Kennen', 'Olaf', 'Zoe', 'Jhin', 'Pantheon']",0,0.0,0.0,15750.0,17945.0,306.0,-341.0,-109.0,0.0,4.0,9.0,4.0,"['Malphite', 'Graves', 'Orianna', ""Kai'Sa"", 'Rakan']",0.0,16091.0,18054.0,306.0,12.0
ESPORTSTMNT01/1690563,"['Camille', 'Olaf', 'Galio', 'Aphelios', 'Thresh']",1,1.0,0.0,15207.0,19468.0,343.0,-172.0,747.0,-18.0,0.0,0.0,0.0,"['Gnar', 'Graves', 'Zoe', ""Kai'Sa"", 'Sett']",0.0,15379.0,18721.0,361.0,0.0
6917-9212,"['Gnar', 'Pantheon', 'Syndra', 'Jhin', 'Shen']",1,1.0,0.0,15957.0,19733.0,347.0,1674.0,1827.0,39.0,2.0,0.0,0.0,"['Aatrox', 'Sejuani', 'Viktor', 'Samira', 'Leona']",0.0,14283.0,17906.0,308.0,0.0
6973-9208,"['Ornn', 'Olaf', 'Viktor', ""Kai'Sa"", 'Alistar']",0,0.0,0.0,14073.0,17895.0,313.0,-1231.0,-50.0,-7.0,0.0,0.0,2.0,"['Aatrox', 'Nidalee', 'Zoe', 'Ezreal', 'Sett']",0.0,15304.0,17945.0,320.0,2.0
6974-9209,"['Camille', 'Nidalee', 'Syndra', 'Miss Fortune', 'Shen']",0,1.0,0.0,15592.0,19189.0,336.0,436.0,249.0,-15.0,1.0,0.0,0.0,"['Vladimir', 'Taliyah', 'Lucian', 'Jhin', 'Leona']",0.0,15156.0,18940.0,351.0,0.0
6917-9213,"['Ornn', 'Graves', 'Syndra', 'Samira', 'Gragas']",1,0.0,0.0,17205.0,19338.0,333.0,881.0,1455.0,15.0,5.0,8.0,3.0,"['Camille', 'Olaf', 'Akali', 'Jhin', 'Sett']",0.0,16324.0,17883.0,318.0,2.0
6918-9214,"['Gnar', 'Pantheon', 'Orianna', 'Tristana', 'Leona']",1,1.0,0.0,18467.0,19521.0,336.0,2629.0,1064.0,-11.0,4.0,11.0,1.0,"['Karma', 'Graves', 'Zoe', 'Jhin', 'Galio']",0.0,15838.0,18457.0,347.0,3.0
6975-9210,"['Sett', 'Kindred', 'Zoe', 'Jhin', 'Gragas']",1,0.0,0.0,15837.0,18555.0,351.0,-530.0,-232.0,46.0,1.0,2.0,4.0,"['Ornn', 'Graves', 'LeBlanc', 'Samira', 'Leona']",0.0,16367.0,18787.0,305.0,9.0
ESPORTSTMNT01/1690580,"['Sett', 'Olaf', 'Orianna', ""Kai'Sa"", 'Rell']",1,0.0,0.0,14705.0,17595.0,305.0,-834.0,-532.0,-23.0,2.0,1.0,1.0,"['Camille', 'Graves', 'Zoe', 'Jhin', 'Alistar']",0.0,15539.0,18127.0,328.0,1.0
6974-9215,"['Kennen', 'Nidalee', 'Lucian', 'Miss Fortune', 'Alistar']",0,0.0,0.0,15747.0,18722.0,356.0,94.0,309.0,46.0,0.0,0.0,3.0,"['Aatrox', 'Taliyah', 'Pantheon', 'Jhin', 'Maokai']",0.0,15653.0,18413.0,310.0,3.0
6975-9216,"['Gangplank', 'Nidalee', 'Syndra', ""Kai'Sa"", 'Sett']",1,1.0,0.0,16541.0,19470.0,357.0,1262.0,134.0,63.0,2.0,2.0,3.0,"['Gragas', 'Graves', 'Akali', 'Xayah', 'Alistar']",0.0,15279.0,19336.0,294.0,2.0
ESPORTSTMNT01/1690585,"['Renekton', 'Taliyah', 'Irelia', 'Samira', 'Maokai']",1,1.0,0.0,16231.0,17781.0,314.0,159.0,-697.0,-3.0,4.0,5.0,4.0,"['Ornn', 'Graves', 'Viktor', ""Kai'Sa"", 'Rell']",0.0,16072.0,18478.0,317.0,7.0
6974-9218,"['Aatrox', 'Nidalee', 'Akali', 'Aphelios', 'Thresh']",1,0.0,0.0,15684.0,17956.0,293.0,374.0,1301.0,5.0,4.0,8.0,3.0,"['Jayce', 'Taliyah', 'Galio', 'Miss Fortune', 'Leona']",0.0,15310.0,16655.0,288.0,5.0
ESPORTSTMNT02/1640233,"['Aatrox', 'Graves', 'Syndra', ""Kai'Sa"", 'Alistar']",0,0.0,0.0,15169.0,16940.0,318.0,-2700.0,-3039.0,-15.0,2.0,5.0,6.0,"['Renekton', 'Taliyah', 'Orianna', 'Samira', 'Rell']",0.0,17869.0,19979.0,333.0,9.0
ESPORTSTMNT02/1640249,"['Sion', 'Taliyah', 'Tristana', 'Ashe', 'Leona']",1,1.0,0.0,16210.0,18970.0,318.0,1964.0,2189.0,26.0,4.0,6.0,1.0,"['Ornn', 'Lee Sin', 'Ekko', 'Jhin', 'Braum']",0.0,14246.0,16781.0,292.0,1.0
ESPORTSTMNT02/1640264,"['Jayce', 'Graves', 'Syndra', 'Samira', 'Gragas']",1,1.0,0.0,15479.0,18385.0,340.0,1578.0,1166.0,47.0,1.0,1.0,0.0,"['Malphite', 'Kindred', 'Zoe', 'Ashe', 'Galio']",0.0,13901.0,17219.0,293.0,0.0
ESPORTSTMNT02/1640279,"['Shen', ""Rek'Sai"", 'Galio', 'Jhin', 'Alistar']",0,1.0,0.0,15424.0,17196.0,297.0,722.0,751.0,6.0,3.0,8.0,2.0,"['Renekton', 'Lillia', 'Viktor', ""Kai'Sa"", 'Gragas']",0.0,14702.0,16445.0,291.0,4.0
6976-9219,"['Gragas', 'Kindred', 'Syndra', ""Kai'Sa"", 'Sett']",1,0.0,0.0,16413.0,18029.0,304.0,412.0,-731.0,1.0,4.0,8.0,4.0,"['Aatrox', 'Graves', 'Galio', 'Xayah', 'Leona']",0.0,16001.0,18760.0,303.0,9.0
6976-9220,"['Gragas', 'Lillia', 'Lucian', ""Kai'Sa"", 'Sett']",1,1.0,0.0,15473.0,16562.0,258.0,1040.0,-60.0,-30.0,5.0,5.0,1.0,"['Aatrox', 'Graves', 'Viktor', 'Jhin', 'Leona']",0.0,14433.0,16622.0,288.0,3.0
ESPORTSTMNT01/1690820,"['Jayce', 'Nidalee', 'Syndra', 'Aphelios', 'Thresh']",1,1.0,0.0,16679.0,19334.0,367.0,1002.0,817.0,39.0,1.0,1.0,1.0,"['Gnar', 'Olaf', 'Zoe', 'Miss Fortune', 'Leona']",0.0,15677.0,18517.0,328.0,1.0
6977-9221,"['Aatrox', 'Lillia', 'Syndra', ""Kai'Sa"", 'Sett']",1,1.0,0.0,17071.0,20760.0,388.0,2408.0,3016.0,56.0,2.0,1.0,0.0,"['Renekton', 'Graves', 'Zoe', 'Miss Fortune', 'Thresh']",0.0,14663.0,17744.0,332.0,0.0
6978-9222,"['Gragas', 'Graves', 'Orianna', 'Miss Fortune', 'Leona']",0,1.0,0.0,15683.0,18088.0,323.0,-174.0,-332.0,-15.0,2.0,4.0,2.0,"['Camille', 'Nidalee', 'Galio', 'Samira', 'Alistar']",0.0,15857.0,18420.0,338.0,4.0
ESPORTSTMNT01/1690828,"['Ornn', 'Graves', 'Zoe', 'Samira', 'Alistar']",1,1.0,0.0,16325.0,17925.0,309.0,2295.0,579.0,18.0,4.0,5.0,0.0,"['Gnar', 'Olaf', 'Sylas', 'Jhin', 'Rell']",0.0,14030.0,17346.0,291.0,0.0
6977-9224,"['Ornn', 'Graves', 'Galio', ""Kai'Sa"", 'Sett']",0,1.0,0.0,16638.0,18387.0,321.0,-182.0,-770.0,-7.0,4.0,8.0,5.0,"['Renekton', 'Hecarim', 'Orianna', 'Samira', 'Alistar']",0.0,16820.0,19157.0,328.0,11.0
6978-9223,"['Kennen', 'Olaf', 'Orianna', 'Samira', 'Galio']",0,1.0,0.0,16006.0,19145.0,327.0,1550.0,1267.0,-1.0,3.0,5.0,0.0,"['Camille', 'Graves', 'Akali', 'Lucian', 'Leona']",0.0,14456.0,17878.0,328.0,0.0
6919-9227,"['Ornn', 'Graves', 'Galio', 'Samira', 'Gragas']",0,1.0,0.0,15447.0,19108.0,318.0,-122.0,386.0,-46.0,2.0,4.0,0.0,"['Aatrox', 'Lillia', 'Twisted Fate', ""Kai'Sa"", 'Thresh']",0.0,15569.0,18722.0,364.0,0.0
ESPORTSTMNT01/1690841,"['Gnar', 'Olaf', 'Syndra', 'Ezreal', 'Alistar']",1,0.0,0.0,14411.0,17580.0,325.0,-1227.0,-1690.0,-35.0,0.0,0.0,1.0,"['Jayce', 'Graves', 'Zoe', 'Jhin', 'Galio']",0.0,15638.0,19270.0,360.0,0.0
6979-9225,"['Aatrox', 'Olaf', 'Orianna', 'Samira', 'Leona']",1,0.0,0.0,15720.0,18240.0,338.0,1074.0,2379.0,76.0,2.0,5.0,3.0,"['Gragas', 'Graves', 'Zoe', ""Kai'Sa"", 'Alistar']",0.0,14646.0,15861.0,262.0,8.0
6978-9226,"['Aatrox', 'Nidalee', 'Zoe', 'Aphelios', 'Leona']",0,0.0,0.0,16155.0,18748.0,312.0,-1566.0,-878.0,-34.0,4.0,5.0,6.0,"['Camille', 'Lillia', 'Yone', 'Jinx', 'Thresh']",0.0,17721.0,19626.0,346.0,6.0
6919-9228,"['Gnar', 'Lillia', 'Twisted Fate', 'Vayne', 'Sett']",1,0.0,0.0,15928.0,18966.0,352.0,-347.0,138.0,27.0,1.0,1.0,3.0,"['Camille', 'Graves', 'Galio', 'Samira', 'Gragas']",0.0,16275.0,18828.0,325.0,3.0
6979-9229,"['Aatrox', 'Olaf', 'Orianna', 'Lucian', 'Braum']",1,0.0,0.0,18876.0,19225.0,337.0,2786.0,3246.0,95.0,7.0,14.0,7.0,"['Ornn', 'Lillia', 'Jayce', 'Vayne', 'Maokai']",0.0,16090.0,15979.0,242.0,16.0
6980-9230,"['Renekton', 'Nidalee', 'Syndra', ""Kai'Sa"", 'Alistar']",1,0.0,0.0,,,,,,,,,,"['Aatrox', 'Taliyah', 'Sett', 'Miss Fortune', 'Leona']",0.0,,,,
ESPORTSTMNT03/1681444,"['Gnar', 'Graves', 'Zoe', 'Aphelios', 'Alistar']",1,0.0,0.0,15597.0,19794.0,369.0,-436.0,547.0,23.0,0.0,0.0,1.0,"['Camille', 'Olaf', 'Twisted Fate', 'Jhin', 'Gragas']",0.0,16033.0,19247.0,346.0,2.0
6920-9231,"['Orianna', 'Pantheon', 'Ryze', ""Kai'Sa"", 'Leona']",1,0.0,0.0,15846.0,18561.0,353.0,541.0,164.0,27.0,0.0,0.0,1.0,"['Aatrox', 'Olaf', 'Viktor', 'Aphelios', 'Galio']",0.0,15305.0,18397.0,326.0,2.0
6980-9232,"['Renekton', 'Graves', 'Syndra', 'Xayah', 'Leona']",0,1.0,0.0,14022.0,17389.0,309.0,-1070.0,-1009.0,-38.0,0.0,0.0,0.0,"['Gnar', 'Lillia', 'Orianna', 'Samira', 'Alistar']",0.0,15092.0,18398.0,347.0,0.0
6920-9234,"['Malphite', 'Olaf', 'Orianna', ""Kai'Sa"", 'Leona']",0,1.0,0.0,15563.0,18854.0,326.0,194.0,-186.0,-32.0,2.0,4.0,0.0,"['Sylas', 'Pantheon', 'Viktor', 'Aphelios', 'Thresh']",0.0,15369.0,19040.0,358.0,0.0
ESPORTSTMNT03/1681477,"['Ornn', 'Olaf', 'Orianna', 'Samira', 'Seraphine']",1,1.0,0.0,15785.0,19958.0,356.0,497.0,785.0,7.0,0.0,0.0,0.0,"['Lulu', 'Graves', 'Zoe', 'Vayne', 'Braum']",0.0,15288.0,19173.0,349.0,0.0
6920-9233,"['Aatrox', 'Nidalee', 'Azir', 'Samira', 'Maokai']",0,0.0,0.0,15000.0,18589.0,344.0,-1606.0,-496.0,13.0,0.0,0.0,4.0,"['Gnar', 'Lillia', 'Orianna', 'Xayah', 'Alistar']",0.0,16606.0,19085.0,331.0,5.0
ESPORTSTMNT03/1681511,"['Gragas', 'Kindred', 'Orianna', ""Kai'Sa"", 'Sett']",1,1.0,0.0,15488.0,18513.0,337.0,-1.0,-409.0,-3.0,1.0,2.0,0.0,"['Aatrox', 'Graves', 'Zoe', 'Jhin', 'Seraphine']",0.0,15489.0,18922.0,340.0,0.0
ESPORTSTMNT02/1640319,"['Renekton', 'Taliyah', 'Lucian', 'Xayah', 'Braum']",1,1.0,0.0,15263.0,18193.0,342.0,733.0,393.0,20.0,0.0,0.0,0.0,"['Akali', 'Lee Sin', 'Viktor', ""Kai'Sa"", 'Alistar']",0.0,14530.0,17800.0,322.0,0.0
